"party","year","support"
1,1971,0.004292825501
2,1971,0.90117367676
3,1971,0.093209115404
8,1971,0.001324382335
9,1971,0
16,1971,0
1,1975,0.011418080867
2,1975,0.77817579367
3,1975,0.20449558949
8,1975,0.005910535978
9,1975,0
16,1975,0
1,1979,0.192447290078
2,1979,0.59181925696
3,1979,0.10060764243
9,1979,0
16,1979,0
8,1979,0.11512581053
1,1983,0.15474499939
2,1983,0.6410110764
3,1983,0.20290501887
8,1983,0.001338905343
9,1983,0
16,1983,0
1,1987,0.084350865082
2,1987,0.60430599301
3,1987,0.29542218579
8,1987,0.002847650688
9,1987,0
13,1987,0.013073305432
16,1987,0
1,1991,0.086628053387
2,1991,0.61571392596
3,1991,0.28747706587
8,1991,0
9,1991,0
13,1991,0.010180954779
16,1991,0
1,1995,0.109559771596
2,1995,0.60265242218
3,1995,0.28178301713
8,1995,0
9,1995,0.000368391969
13,1995,0.005636397127
16,1995,0
1,1999,0.110518214466
2,1999,0.59237215666
3,1999,0.21658970412
4,1999,0.07562852745
8,1999,0
9,1999,0
13,1999,0.004891397298
16,1999,0
1,2003,0.071656559208
2,2003,0.60712575806
3,2003,0.21664538781
4,2003,0.094996808171
8,2003,0
9,2003,0
13,2003,0.009575486754
16,2003,0
1,2007,0.076758797858
2,2007,0.55371568294
3,2007,0.14856541521
4,2007,0.19183509239
8,2007,0.004673620353
9,2007,0
13,2007,0.024451391253
16,2007,0
1,2011,0.059253049193
2,2011,0.5008518809
3,2011,0.13275820104
4,2011,0.25897179328
8,2011,0.002812559158
9,2011,0
13,2011,0.04059280093
16,2011,0
32,2011,0.004759715499
