"party","year","support"
1,1971,0.22144396552
2,1971,0.44719827586
3,1971,0.20797413793
4,1971,0.036637931034
8,1971,0.086745689655
9,1971,0
16,1971,0
1,1975,0.20883534137
2,1975,0.50028686173
3,1975,0.26333907057
4,1975,0.002294893861
8,1975,0.025243832473
9,1975,0
16,1975,0
1,1979,0.17736808646
2,1979,0.46280991736
3,1979,0.33630006357
4,1979,0.023521932613
9,1979,0
16,1979,0
8,1979,0
1,1983,0.15376044568
2,1983,0.4061281337
3,1983,0.28022284123
4,1983,0.069080779944
8,1983,0.090807799443
9,1983,0
16,1983,0
1,1987,0.11529834006
2,1987,0.41902198295
3,1987,0.24315836698
4,1987,0.088380439659
8,1987,0.086137281292
9,1987,0.007626738448
13,1987,0.040376850606
16,1987,0
1,1991,0.092526690391
2,1991,0.44523527086
3,1991,0.19217081851
4,1991,0.06919731119
8,1991,0.183867141167
9,1991,0
16,1991,0.017002767892
1,1995,0.094339622642
2,1995,0.405890474
3,1995,0.20800736309
4,1995,0.053842613898
8,1995,0.20202485044
9,1995,0.008283479061
13,1995,0.025770823746
16,1995,0.001840773125
1,1999,0.11100292113
2,1999,0.3870496592
3,1999,0.20009737098
4,1999,0.099318403116
8,1999,0.202531645565
9,1999,0
16,1999,0
1,2003,0.12358882947
2,2003,0.26292335116
3,2003,0.24539512775
4,2003,0.17647058824
7,2003,0.005941770648
8,2003,0.119429590017
9,2003,0
13,2003,0.060011883541
16,2003,0.00623885918
1,2007,0.10637672642
2,2007,0.23214810461
3,2007,0.31119600353
4,2007,0.18571848369
7,2007,0.01087275933
8,2007,0.078166323832
9,2007,0
13,2007,0.066118131061
16,2007,0.009403467529
1,2011,0.08438463695
2,2011,0.21082141856
3,2011,0.31090552285
4,2011,0.20661620409
7,2011,0.002242781049
8,2011,0.073451079339
9,2011,0
13,2011,0.054948135688
16,2011,0.003083823942
31,2011,0.043734230446
32,2011,0.009812167087
