"party","year","support"
1,1971,0.1655672286
2,1971,0.04861959443
3,1971,0.26296929717
4,1971,0.23185927193
7,1971,0.030947145533
8,1971,0.116296115318
9,1971,0
16,1971,0.143741347015
1,1975,0.17661473832
2,1975,0.02993173464
3,1975,0.30386837038
4,1975,0.25398214598
7,1975,0.046823035183
8,1975,0.087869770698
9,1975,0.005163661824
16,1975,0.095746542972
1,1979,0.23971563981
2,1979,0.031658767773
3,1979,0.30900473934
4,1979,0.25232227488
7,1979,0.049289099526
9,1979,0
16,1979,0.027582938389
8,1979,0.090426540284
1,1983,0.23636363636
2,1983,0.03599257885
3,1983,0.30250463822
4,1983,0.24545454545
7,1983,0.048423005566
8,1983,0.098979591837
9,1983,0
16,1983,0.032282003711
1,1987,0.19336159653
2,1987,0.037845103919
3,1987,0.20339158308
4,1987,0.24733740048
7,1987,0.039499534691
8,1987,0.100196463655
9,1987,0.048805707786
16,1987,0.129562609864
1,1991,0.14394865526
2,1991,0.024042379788
3,1991,0.18347595762
4,1991,0.26548492258
7,1991,0.046251018745
8,1991,0.060411572943
9,1991,0
13,1991,0.060207823961
16,1991,0.216177669112
1,1995,0.12803452616
2,1995,0.031648983996
3,1995,0.17649703291
4,1995,0.26056464665
7,1995,0.029311274951
8,1995,0.060240963855
9,1995,0.013127135407
13,1995,0.055026074447
16,1995,0.245549361622
1,1999,0.14912694667
2,1999,0.054082114205
3,1999,0.17517697027
4,1999,0.40924964606
7,1999,0.042095327985
8,1999,0.035299669655
9,1999,0
13,1999,0.042378480415
16,1999,0.092590844738
1,2003,0.17008139209
2,2003,0.060435962204
3,2003,0.20535129572
4,2003,0.39245953784
7,2003,0.077837028721
8,2003,0.00261951539
9,2003,0.006081017869
13,2003,0.043222003929
16,2003,0.041912246234
1,2007,0.14405204461
2,2007,0.052720513687
3,2007,0.15571138898
4,2007,0.44026698209
7,2007,0.05998648192
8,2007,0.047989185536
9,2007,0
13,2007,0.063366002028
16,2007,0.035907401149
1,2011,0.12488421053
2,2011,0.041010526316
3,2011,0.15604210526
4,2011,0.43393684211
7,2011,0.038652631579
8,2011,0.006905263158
9,2011,0
13,2011,0.066526315789
16,2011,0.04227368421
31,2011,0.032421052632
32,2011,0.057347368421
