"party","year","support"
1,1971,0.14930555556
2,1971,0.36892361111
3,1971,0.28125
4,1971,0.13368055556
8,1971,0.066840277778
9,1971,0
16,1971,0
1,1975,0.14033613445
2,1975,0.45042016807
3,1975,0.37478991597
4,1975,0.021848739496
8,1975,0.012605042017
9,1975,0
16,1975,0
1,1979,0.14436387607
2,1979,0.39815425181
3,1979,0.38233355307
4,1979,0.075148319051
9,1979,0
16,1979,0
8,1979,0
1,1983,0.12909441233
2,1983,0.33959537572
3,1983,0.33092485549
4,1983,0.092003853565
8,1983,0.10838150289
9,1983,0
16,1983,0
1,1987,0.110626703
2,1987,0.39945504087
3,1987,0.27683923706
4,1987,0.078474114441
8,1987,0.064305177111
9,1987,0.013623978202
13,1987,0.056675749319
16,1987,0
1,1991,0.1186264308
2,1991,0.36732570239
3,1991,0.20083246618
4,1991,0.096774193548
8,1991,0.189906347551
9,1991,0
16,1991,0.026534859521
1,1995,0.14164588529
2,1995,0.39750623441
3,1995,0.20798004988
4,1995,0.035411471322
8,1995,0.17855361596
9,1995,0.007481296758
13,1995,0.027431421446
16,1995,0.003990024938
1,1999,0.11212121212
2,1999,0.36017316017
3,1999,0.27965367965
4,1999,0.093073593074
8,1999,0.153246753247
9,1999,0
16,1999,0.001731601732
1,2003,0.096697490092
2,2003,0.27608982827
3,2003,0.26842800528
4,2003,0.20132100396
7,2003,0.003698811096
8,2003,0.112549537649
9,2003,0
13,2003,0.038837516513
16,2003,0.002377807133
1,2007,0.12992398065
2,2007,0.21239345773
3,2007,0.34439069339
4,2007,0.16816401751
7,2007,0.006910850035
8,2007,0.072333563695
9,2007,0
13,2007,0.059894033633
16,2007,0.005989403363
1,2011,0.10775127768
2,2011,0.17610732538
3,2011,0.37968483816
4,2011,0.16247870528
7,2011,0.005749574106
8,2011,0.066439522999
9,2011,0
13,2011,0.042163543441
16,2011,0.003407155026
31,2011,0.047913117547
32,2011,0.008304940375
