"party","year","support"
1,1971,0.002551020408
2,1971,0.86224489796
3,1971,0.13520408163
8,1971,0
9,1971,0
16,1971,0
1,1975,0.042857142857
2,1975,0.84761904762
3,1975,0.10476190476
8,1975,0.004761904762
9,1975,0
16,1975,0
1,1979,0.15841584158
2,1979,0.68069306931
3,1979,0.037128712871
9,1979,0
16,1979,0
8,1979,0.12376237624
1,1983,0.067669172932
2,1983,0.84210526316
3,1983,0.09022556391
8,1983,0
9,1983,0
16,1983,0
1,1987,0.044817927171
2,1987,0.73669467787
3,1987,0.21288515406
8,1987,0.002801120448
9,1987,0
13,1987,0.002801120448
16,1987,0
1,1991,0.016842105263
2,1991,0.76
3,1991,0.20421052632
8,1991,0
9,1991,0
13,1991,0.018947368421
16,1991,0
1,1995,0.027956989247
2,1995,0.79569892473
3,1995,0.17634408602
8,1995,0
9,1995,0
13,1995,0
16,1995,0
1,1999,0.018808777429
2,1999,0.5329153605
3,1999,0.23197492163
4,1999,0.21630094044
8,1999,0
9,1999,0
13,1999,0
16,1999,0
1,2003,0
2,2003,0.48459383754
3,2003,0.40616246499
4,2003,0.10924369748
8,2003,0
9,2003,0
13,2003,0
16,2003,0
1,2007,0.007067137809
2,2007,0.5371024735
3,2007,0.17667844523
4,2007,0.24028268551
8,2007,0
9,2007,0
13,2007,0.038869257951
16,2007,0
1,2011,0.00289017341
2,2011,0.65606936416
3,2011,0.1387283237
4,2011,0.17341040462
8,2011,0
9,2011,0
13,2011,0.028901734104
16,2011,0
32,2011,0
