"party","year","support"
1,1971,0.125
2,1971,0.62019230769
3,1971,0.10576923077
4,1971,0.10897435897
8,1971,0
9,1971,0.014423076923
16,1971,0.025641025641
1,1975,0.13345864662
2,1975,0.72932330827
3,1975,0.10902255639
8,1975,0
9,1975,0.028195488721
16,1975,0
1,1979,0.17910447761
2,1979,0.57835820896
3,1979,0.13246268657
4,1979,0.076492537313
9,1979,0.033582089552
16,1979,0
8,1979,0
1,1983,0.18923611111
2,1983,0.54513888889
3,1983,0.11979166667
4,1983,0.097222222222
8,1983,0.027777777778
9,1983,0.020833333333
16,1983,0
1,1987,0.21731448763
2,1987,0.55123674912
3,1987,0.077738515901
4,1987,0.063604240283
8,1987,0.042402826855
9,1987,0.033568904594
13,1987,0.014134275618
16,1987,0
1,1991,0.15041322314
2,1991,0.52727272727
3,1991,0.052892561983
4,1991,0.034710743802
8,1991,0.013223140496
9,1991,0.028099173554
13,1991,0.026446280992
16,1991,0
18,1991,0.16694214876
1,1995,0.24568138196
2,1995,0.6122840691
3,1995,0.046065259117
4,1995,0
8,1995,0.001919385797
9,1995,0.001919385797
13,1995,0.034548944338
16,1995,0
18,1995,0.057581573896
1,1999,0.1397260274
2,1999,0.53150684932
3,1999,0.18630136986
4,1999,0.027397260274
8,1999,0
9,1999,0.002739726027
13,1999,0.019178082192
16,1999,0
18,1999,0.093150684932
1,2003,0.23429951691
2,2003,0.34057971014
3,2003,0.22463768116
4,2003,0.065217391304
8,2003,0.002415458937
9,2003,0
13,2003,0.057971014493
16,2003,0
18,2003,0.074879227053
1,2007,0.17755102041
2,2007,0.40408163265
3,2007,0.2306122449
4,2007,0.05306122449
8,2007,0
9,2007,0.00612244898
13,2007,0.079591836735
16,2007,0
18,2007,0.048979591837
1,2011,0.12042682927
2,2011,0.27591463415
3,2011,0.15091463415
4,2011,0.038109756098
8,2011,0.065548780488
9,2011,0.013719512195
13,2011,0.064024390244
16,2011,0
18,2011,0.27134146341
