"party","year","support"
1,1971,0.032522624434
2,1971,0.002545248869
3,1971,0.34021493213
4,1971,0.49547511312
7,1971,0.056843891403
8,1971,0.029694570136
9,1971,0
16,1971,0.04270361991
1,1975,0.052265960966
2,1975,0.020840224942
3,1975,0.2934171353
4,1975,0.51538207079
7,1975,0.067482633146
8,1975,0.032087330466
9,1975,0.001984783328
16,1975,0.016539861065
1,1979,0.050632911392
2,1979,0.00035161744
3,1979,0.37165963432
4,1979,0.4929676512
7,1979,0.04746835443
9,1979,0
16,1979,0.034810126582
8,1979,0.002109704641
1,1983,0.090390647277
2,1983,0.000285143998
3,1983,0.28428856573
4,1983,0.46592529227
7,1983,0.051325919589
8,1983,0.043341887653
9,1983,0.023952095808
16,1983,0.040490447676
1,1987,0.092013361676
2,1987,0.002125721227
3,1987,0.23686607956
4,1987,0.42818098998
7,1987,0.037959307622
8,1987,0.035226237474
9,1987,0.004555116915
13,1987,0.082599453386
16,1987,0.08047373216
1,1991,0.069595894804
2,1991,0.001282873637
3,1991,0.11321359846
4,1991,0.40025657473
7,1991,0.053559974343
8,1991,0.053239255934
9,1991,0.00416933932
13,1991,0.055163566389
16,1991,0.249518922386
1,1995,0.116197183098
2,1995,0.003912363067
3,1995,0.18388106416
4,1995,0.32629107981
7,1995,0.026604068858
8,1995,0.046557120501
9,1995,0.019561815336
13,1995,0.053599374022
16,1995,0.223395931138
1,1999,0.098586444364
2,1999,0.017760057992
3,1999,0.2337803552
4,1999,0.40123233055
7,1999,0.017760057992
8,1999,0.03624501631
9,1999,0
13,1999,0.068140630663
16,1999,0.126495106923
1,2003,0.125
2,2003,0.002791563275
3,2003,0.26457816377
4,2003,0.42990074442
7,2003,0.02388337469
8,2003,0.006513647642
9,2003,0
13,2003,0.081885856079
16,2003,0.065446650124
1,2007,0.13488624052
2,2007,0.060942578548
3,2007,0.13921993499
4,2007,0.47995666306
7,2007,0.014897074756
8,2007,0.024106175515
9,2007,0
13,2007,0.10644637053
16,2007,0.03954496208
1,2011,0.065999089668
2,2011,0.009558488848
3,2011,0.10423304506
4,2011,0.37505689577
7,2011,0.023441055985
8,2011,0.056895766955
9,2011,0
13,2011,0.047792444242
16,2011,0.008420573509
31,2011,0.051661356395
32,2011,0.25694128357
