"party","year","support"
1,1971,0
2,1971,0.96608643457
3,1971,0.033913565426
8,1971,0
9,1971,0
16,1971,0
1,1975,0.000925640234
2,1975,0.94538722616
3,1975,0.049676025918
8,1975,0.004011107683
9,1975,0
16,1975,0
1,1979,0.10900730322
2,1979,0.83337841493
3,1979,0.021909656478
9,1979,0
16,1979,0
8,1979,0.035704625372
1,1983,0.0738575983
2,1983,0.88018065887
3,1983,0.040648246546
8,1983,0.005313496281
9,1983,0
16,1983,0
1,1987,0.075821398484
2,1987,0.83291210334
3,1987,0.083965178321
8,1987,0.002808199944
9,1987,0
13,1987,0.00449311991
16,1987,0
1,1991,0.055841691515
2,1991,0.78801843318
3,1991,0.15315803741
8,1991,0
9,1991,0
13,1991,0.002981837896
16,1991,0
1,1995,0.065028543062
2,1995,0.80392156863
3,1995,0.1288160834
8,1995,0
9,1995,0
13,1995,0.002233804914
16,1995,0
1,1999,0.040022707919
2,1999,0.69060459835
3,1999,0.12290661368
4,1999,0.14334374113
8,1999,0
9,1999,0
13,1999,0.003122338916
16,1999,0
1,2003,0.036858519989
2,2003,0.76665721576
3,2003,0.13070598242
4,2003,0.062375956904
8,2003,0
9,2003,0
13,2003,0.003402324922
16,2003,0
1,2007,0.041774231402
2,2007,0.60666510209
3,2007,0.072283501525
4,2007,0.26636939686
8,2007,0.005163107252
9,2007,0
13,2007,0.007744660878
16,2007,0
1,2011,0.024735776928
2,2011,0.66741623566
3,2011,0.05846638183
4,2011,0.21632561277
8,2011,0.001349224196
9,2011,0
13,2011,0.028783449517
16,2011,0
32,2011,0.002923319092
