"party","year","support"
1,1971,0.21691755369
2,1971,0.24110348303
3,1971,0.22554638786
4,1971,0.17748945015
8,1971,0
9,1971,0
16,1971,0.138943125276
1,1975,0.18696715843
2,1975,0.21395210913
3,1975,0.2539847283
4,1975,0.21298836089
8,1975,0.058195566758
9,1975,0
16,1975,0.073912076507
1,1979,0.22621790652
2,1979,0.24242922976
3,1979,0.2685154707
4,1979,0.19692231731
9,1979,0
16,1979,0.031352863726
8,1979,0.034562211981
1,1983,0.20161232275
2,1983,0.23731375513
3,1983,0.2035557475
4,1983,0.16504714604
7,1983,0.081191967178
8,1983,0.026200244728
9,1983,0
13,1983,0.052040595984
16,1983,0.033038220687
1,1987,0.2516162983
2,1987,0.20094722598
3,1987,0.15847241016
4,1987,0.16726807999
8,1987,0.062246278755
9,1987,0.001954593294
13,1987,0.10021049466
16,1987,0.057284618854
1,1991,0.16625062406
2,1991,0.1998430925
3,1991,0.16596533771
4,1991,0.19363811426
7,1991,0.034876257043
8,1991,0.037015904715
9,1991,0
13,1991,0.083303616005
16,1991,0.119107053705
1,1995,0.15658778849
2,1995,0.1600204499
3,1995,0.20946538124
4,1995,0.20157756354
7,1995,0.028045574058
8,1995,0.043967280164
9,1995,0
13,1995,0.075226409582
16,1995,0.125109553024
1,1999,0.14204348128
2,1999,0.207682156
3,1999,0.1564214767
4,1999,0.30527193165
7,1999,0.038480238939
8,1999,0.031742724179
9,1999,0
13,1999,0.043828575398
16,1999,0.07452941585
1,2003,0.14338079797
2,2003,0.13971521218
3,2003,0.13273650078
4,2003,0.39010291837
7,2003,0.038418158748
8,2003,0.010996757366
9,2003,0
13,2003,0.078528126322
16,2003,0.066121528267
1,2007,0.13407378025
2,2007,0.14894882983
3,2007,0.11794261536
4,2007,0.40896469655
7,2007,0.028626206532
8,2007,0.011635594341
9,2007,0
13,2007,0.094076424699
16,2007,0.055731852439
1,2011,0.16463923673
2,2011,0.12492546213
3,2011,0.11061419201
4,2011,0.39028026237
7,2011,0.024985092427
8,2011,0
9,2011,0
13,2011,0.059809183065
16,2011,0.040250447227
31,2011,0.040966010733
32,2011,0.043530113298
