"party","year","support"
1,1971,0.11892052195
2,1971,0.48161328588
3,1971,0.070877817319
4,1971,0.23517200474
7,1971,0.004448398577
8,1971,0.060794780546
9,1971,0
16,1971,0.028173190985
1,1975,0.08085106383
2,1975,0.46034816248
3,1975,0.090135396518
4,1975,0.25261121857
7,1975,0.00502901354
8,1975,0.011605415861
9,1975,0.005415860735
16,1975,0.094003868471
1,1979,0.057939914163
2,1979,0.5282546495
3,1979,0.11802575107
4,1979,0.26931330472
7,1979,0.008226037196
9,1979,0
16,1979,0.014663805436
8,1979,0.003576537911
1,1983,0.057223595903
2,1983,0.54079830449
3,1983,0.12681031438
4,1983,0.21229247616
7,1983,0.013776050865
8,1983,0.026139173437
9,1983,0
16,1983,0.022960084776
1,1987,0.053759398496
2,1987,0.39586466165
3,1987,0.12593984962
4,1987,0.25112781955
7,1987,0.008270676692
8,1987,0.043609022557
9,1987,0.076691729323
16,1987,0.044736842105
1,1991,0.050488599349
2,1991,0.31636807818
3,1991,0.1266286645
4,1991,0.3098534202
7,1991,0.001221498371
8,1991,0.032980456026
9,1991,0
13,1991,0.059039087948
16,1991,0.103420195439
1,1995,0.066540523494
2,1995,0.29738252917
3,1995,0.11289813939
4,1995,0.3380637023
7,1995,0.002838221381
8,1995,0.054556922107
9,1995,0.001261431725
13,1995,0.054872280038
16,1995,0.071586250395
1,1999,0.06215243703
2,1999,0.28884527314
3,1999,0.13346418057
4,1999,0.36506378803
7,1999,0.008177952241
8,1999,0.00850507033
9,1999,0
13,1999,0.099443899248
16,1999,0.034347399411
1,2003,0.074554784184
2,2003,0.23875641413
3,2003,0.11620887413
4,2003,0.46211892545
7,2003,0.012979172955
8,2003,0
9,2003,0.002414729852
13,2003,0.059160881376
16,2003,0.033806217929
1,2007,0.057682223388
2,2007,0.20844257997
3,2007,0.076297850026
4,2007,0.5128474043
7,2007,0.013896171998
8,2007,0.024908232826
9,2007,0
13,2007,0.095700052438
16,2007,0.010225485055
1,2011,0.040554414784
2,2011,0.18685831622
3,2011,0.08341889117
4,2011,0.46868583162
7,2011,0.006160164271
8,2011,0.003850102669
9,2011,0
13,2011,0.083675564682
16,2011,0.029517453799
31,2011,0.036190965092
32,2011,0.061088295688
