"party","year","support"
1,1971,0.15533980583
2,1971,0.034266133638
3,1971,0.24728726442
4,1971,0.36379211879
7,1971,0.038834951456
8,1971,0.07824100514
9,1971,0
16,1971,0.082238720731
1,1975,0.062211981567
2,1975,0.052995391705
3,1975,0.19738863287
4,1975,0.43241167435
7,1975,0.048387096774
8,1975,0.058371735791
9,1975,0
16,1975,0.148233486943
1,1979,0.050595238095
2,1979,0.075
3,1979,0.20476190476
4,1979,0.41845238095
7,1979,0.15833333333
9,1979,0
16,1979,0.068452380953
8,1979,0.024404761904
1,1983,0.18635170604
2,1983,0.080839895013
3,1983,0.18215223097
4,1983,0.28976377953
7,1983,0.20157480315
8,1983,0.03779527559
9,1983,0
16,1983,0.021522309711
1,1987,0.098744769874
2,1987,0.13430962343
3,1987,0.1
4,1987,0.32092050209
7,1987,0.18033472803
8,1987,0.021757322176
9,1987,0.084518828452
16,1987,0.059414225942
1,1991,0.094133697135
2,1991,0.080491132333
3,1991,0.15779899955
4,1991,0.2619372442
7,1991,0.055479763529
8,1991,0.032287403365
9,1991,0
13,1991,0.1105047749
16,1991,0.207366984991
1,1995,0.11862396204
2,1995,0.080664294187
3,1995,0.12495057335
4,1995,0.35547647291
7,1995,0.036378015026
8,1995,0.020956899961
9,1995,0.020561486754
13,1995,0.04942665085
16,1995,0.192961644919
1,1999,0.097147262914
2,1999,0.11950655359
3,1999,0.14649190439
4,1999,0.46877409406
7,1999,0.055898226677
8,1999,0.018118735543
9,1999,0
13,1999,0.036622976099
16,1999,0.057440246724
1,2003,0.11111111111
2,2003,0.1063996859
3,2003,0.16332940715
4,2003,0.47310561445
7,2003,0.050647820966
8,2003,0.001570475069
9,2003,0.013349038084
13,2003,0.06399685905
16,2003,0.016489988221
1,2007,0.078167938931
2,2007,0.097099236641
3,2007,0.15480916031
4,2007,0.43053435115
7,2007,0.041832061069
8,2007,0.072366412214
9,2007,0
13,2007,0.090992366412
16,2007,0.034198473283
1,2011,0.070092070092
2,2011,0.069795069795
3,2011,0.1485001485
4,2011,0.41639441639
7,2011,0.028809028809
8,2011,0.01485001485
9,2011,0
13,2011,0.097713097713
16,2011,0.024057024057
31,2011,0.057915057915
32,2011,0.071874071874
