"party","year","support"
1,1971,0.025641025641
2,1971,0.051282051282
4,1971,0.84615384615
7,1971,0.025641025641
8,1971,0
9,1971,0
16,1971,0.051282051282
1,1975,0.42417459429
2,1975,0.18802462227
3,1975,0.003357582541
4,1975,0.36653609401
8,1975,0.017907106883
9,1975,0
16,1975,0
1,1979,0.75862068966
2,1979,0.18965517241
9,1979,0
16,1979,0
8,1979,0.051724137931
1,1983,0.62162162162
2,1983,0.17567567568
3,1983,0.013513513514
4,1983,0.12162162162
8,1983,0.067567567568
9,1983,0
16,1983,0
1,1987,0.1875
2,1987,0.75
3,1987,0.0625
8,1987,0
9,1987,0
16,1987,0
1,1991,0.60526315789
2,1991,0.34210526316
3,1991,0.052631578947
8,1991,0
9,1991,0
16,1991,0
1,1995,0.265625
2,1995,0.296875
3,1995,0.4375
8,1995,0
9,1995,0
16,1995,0
1,1999,0.4
2,1999,0.25
3,1999,0.15
4,1999,0.2
8,1999,0
9,1999,0
16,1999,0
1,2003,0.20833333333
2,2003,0.41666666667
3,2003,0.083333333333
4,2003,0.125
8,2003,0
9,2003,0
16,2003,0.16666666667
1,2007,0
2,2007,0.04347826087
3,2007,0
4,2007,0.91304347826
8,2007,0.04347826087
9,2007,0
16,2007,0
1,2011,0.10526315789
2,2011,0.13157894737
3,2011,0.052631578947
4,2011,0.68421052632
8,2011,0
9,2011,0
13,2011,0.026315789474
16,2011,0
