"party","year","support"
1,1971,0.204906703521
2,1971,0.029716655149
3,1971,0.39426399447
4,1971,0.077401520387
8,1971,0.044229440221
9,1971,0.11852107809
16,1971,0.130960608155
1,1975,0.177429274293
2,1975,0.025830258303
3,1975,0.44987699877
4,1975,0.10209102091
8,1975,0.037515375154
9,1975,0.11500615006
13,1975,0.002152521525
16,1975,0.090098400983
1,1979,0.217205830075
2,1979,0.031994312122
3,1979,0.51368645574
4,1979,0.083896196232
9,1979,0.066477070743
13,1979,0.011375755421
16,1979,0
8,1979,0.075364379666
1,1983,0.213337757128
2,1983,0.027538155275
3,1983,0.37856668879
4,1983,0.18248175182
8,1983,0.075315195753
9,1983,0.040809555408
13,1983,0.041473125415
16,1983,0.040477770405
1,1987,0.301587301588
2,1987,0.019480519481
3,1987,0.37265512266
4,1987,0.071428571429
8,1987,0.086219336219
9,1987,0.014790764791
13,1987,0.091630591631
16,1987,0.042207792208
1,1991,0.271609156134
2,1991,0.052271950803
3,1991,0.37410317731
4,1991,0.11650153741
8,1991,0.052271950803
9,1991,0.023231978134
13,1991,0.042364195422
16,1991,0.067646053981
1,1995,0.226660877117
2,1995,0.070777247069
3,1995,0.34303082935
4,1995,0.13808076422
8,1995,0.087711680417
9,1995,0.076422058185
13,1995,0.012592270951
16,1995,0.044724272688
1,1999,0.172033898307
2,1999,0.049576271186
3,1999,0.37457627119
4,1999,0.14025423729
8,1999,0.11144067797
9,1999,0.071186440678
13,1999,0.01906779661
16,1999,0.061864406779
1,2003,0.153265602324
2,2003,0.016255442671
3,2003,0.35849056604
4,2003,0.28824383164
7,2003,0.006095791001
8,2003,0.015384615385
9,2003,0.078374455733
13,2003,0.055442670537
16,2003,0.028447024673
1,2007,0.203761755485
2,2007,0.038472499288
3,2007,0.35309204902
4,2007,0.29039612425
7,2007,0.003134796238
8,2007,0.007124536905
9,2007,0.034197777144
13,2007,0.056426332288
16,2007,0.013394129382
1,2011,0.208970438326
2,2011,0.012996941896
3,2011,0.32721712538
4,2011,0.31957186544
7,2011,0.001783893986
8,2011,0.028032619776
9,2011,0.028287461773
13,2011,0.034913353721
16,2011,0.019367991845
31,2011,0.009429153925
32,2011,0.009429153925
