"party","year","support"
1,1971,0.1877545031
2,1971,0.080835687296
3,1971,0.18581019113
4,1971,0.24390109689
7,1971,0.059503283319
8,1971,0.156535456175
9,1971,0.013169962214
16,1971,0.072489819877
1,1975,0.23380913059
2,1975,0.070847166282
3,1975,0.21496823337
4,1975,0.18562833887
7,1975,0.053708353697
8,1975,0.135796019477
9,1975,0.020003707511
16,1975,0.085239050203
1,1979,0.25732039085
2,1979,0.082709550716
3,1979,0.19379919834
4,1979,0.22483540188
7,1979,0.057001658054
9,1979,0.027124482864
13,1979,0.015115661371
16,1979,0.040533796945
8,1979,0.101559858985
1,1983,0.22596905719
2,1983,0.07223246202
3,1983,0.20107238606
4,1983,0.19228943253
7,1983,0.077873659517
8,1983,0.1035243521
9,1983,0.036360589812
13,1983,0.034894436997
16,1983,0.055783623771
1,1987,0.21096468782
2,1987,0.063523541453
3,1987,0.12908137155
4,1987,0.21139969294
7,1987,0.069037871034
8,1987,0.114879733882
9,1987,0.021097748208
13,1987,0.080821392016
16,1987,0.099193961106
1,1991,0.19773344642
2,1991,0.043438179874
3,1991,0.16765613285
4,1991,0.23607065157
7,1991,0.079022087835
8,1991,0.064149366373
9,1991,0.014196688668
13,1991,0.058728812518
16,1991,0.139004633898
1,1995,0.189392626338
2,1995,0.03581598039
3,1995,0.20998093446
4,1995,0.29378265283
7,1995,0.056032881868
8,1995,0.047143882933
9,1995,0.013878228143
13,1995,0.06088592864
16,1995,0.093086884393
1,1999,0.17915798965
2,1999,0.043603340561
3,1999,0.2170076644
4,1999,0.38003177398
7,1999,0.056452478585
8,1999,0.034468322634
9,1999,0.006097168252
13,1999,0.036239507074
16,1999,0.046941754868
1,2003,0.15849030152
2,2003,0.054505763011
3,2003,0.19153623537
4,2003,0.38489500406
7,2003,0.079059893252
8,2003,0.015131032135
9,2003,0.004135748691
13,2003,0.06126515857
16,2003,0.0509808634
1,2007,0.10266686545
2,2007,0.075358022959
3,2007,0.14418262021
4,2007,0.40280104184
7,2007,0.082531636689
8,2007,0.002885230951
9,2007,0.002920309745
13,2007,0.066912802883
16,2007,0.055073709319
31,2007,0.064667759956
1,2011,0.09735112562
2,2011,0.04248964673
3,2011,0.12625346194
4,2011,0.37823946658
7,2011,0.062822861409
8,2011,0.01778071036
9,2011,0.00106788446
13,2011,0.046422587059
16,2011,0.052282928608
31,2011,0.10736145718
32,2011,0.067927870048
