"party","year","support"
1,1971,0.04181184669
2,1971,0.56620209059
3,1971,0.029616724739
4,1971,0.33449477352
7,1971,0.003484320557
8,1971,0.015679442509
9,1971,0
16,1971,0.008710801394
1,1975,0.048872180451
2,1975,0.42669172932
3,1975,0.06015037594
4,1975,0.38533834586
8,1975,0.048872180451
9,1975,0.001879699248
16,1975,0.028195488722
1,1979,0.012605042017
2,1979,0.46848739496
3,1979,0.018907563025
4,1979,0.36974789916
7,1979,0.029411764706
9,1979,0
16,1979,0.008403361345
8,1979,0.09243697479
1,1983,0.018950437318
2,1983,0.35131195335
3,1983,0.11807580175
4,1983,0.26093294461
7,1983,0.007288629738
8,1983,0.186588921281
9,1983,0
16,1983,0.056851311953
1,1987,0.12898751734
2,1987,0.38002773925
3,1987,0.091539528433
4,1987,0.25104022191
7,1987,0.009708737864
8,1987,0.019417475728
9,1987,0.073509015257
16,1987,0.045769764216
1,1991,0.088348271447
2,1991,0.25480153649
3,1991,0.030729833547
4,1991,0.41357234315
7,1991,0
8,1991,0.061459667093
9,1991,0
13,1991,0.014084507042
16,1991,0.137003841228
1,1995,0.034153005464
2,1995,0.37158469945
3,1995,0.096994535519
4,1995,0.30054644809
7,1995,0.008196721311
8,1995,0.031420765027
9,1995,0.004098360656
13,1995,0.008196721311
16,1995,0.144808743166
1,1999,0.112
2,1999,0.26666666667
3,1999,0.021333333333
4,1999,0.48266666667
7,1999,0.002666666667
8,1999,0.037333333333
9,1999,0
13,1999,0.004
16,1999,0.073333333333
1,2003,0.093827160494
2,2003,0.25925925926
3,2003,0.088888888889
4,2003,0.49382716049
7,2003,0.004938271605
8,2003,0.001234567901
9,2003,0.002469135802
13,2003,0.022222222222
16,2003,0.033333333333
1,2007,0.082146768894
2,2007,0.2278203724
3,2007,0.035049288061
4,2007,0.54874041621
7,2007,0.002190580504
8,2007,0.02300109529
9,2007,0
13,2007,0.072289156627
16,2007,0.008762322015
1,2011,0.070366699703
2,2011,0.1189296333
3,2011,0.094152626363
4,2011,0.59365708622
7,2011,0.001982160555
8,2011,0
9,2011,0
13,2011,0.029732408325
16,2011,0.001982160555
31,2011,0.034687809713
32,2011,0.054509415263
