"party","year","support"
1,1971,0.10695059693
2,1971,0.26332412944
3,1971,0.1973838422
4,1971,0.043950259232
7,1971,0.040801732186
8,1971,0.237261874021
9,1971,0
16,1971,0.110327566
1,1975,0.12590752076
2,1975,0.295279074
3,1975,0.20922368341
4,1975,0.036725046967
7,1975,0.051293860978
8,1975,0.167638324945
9,1975,0.005417853463
16,1975,0.108514635476
1,1979,0.15350190854
2,1979,0.32208198663
3,1979,0.26317328926
4,1979,0.046068122322
7,1979,0.062886643169
9,1979,0
16,1979,0.034543779341
8,1979,0.117744270732
1,1983,0.16578748057
2,1983,0.31273336079
3,1983,0.22495648361
4,1983,0.047834810455
7,1983,0.057707383834
8,1983,0.144912900787
9,1983,0
16,1983,0.046067579957
1,1987,0.22481668876
2,1987,0.25747449877
3,1987,0.15939284072
4,1987,0.05537216916
7,1987,0.038583295003
8,1987,0.091141535215
9,1987,0.071944587245
16,1987,0.10127438513
1,1991,0.16858974359
2,1991,0.18941025641
3,1991,0.17732051282
4,1991,0.084141025641
7,1991,0.055384615385
8,1991,0.086871794872
9,1991,0
13,1991,0.060512820513
16,1991,0.177769230769
1,1995,0.15648095696
2,1995,0.18297390228
3,1995,0.220809675
4,1995,0.12831491167
7,1995,0.047439630074
8,1995,0.06327479679
9,1995,0.009011026651
13,1995,0.052458930006
16,1995,0.139236170577
1,1999,0.16076696165
2,1999,0.2028903142
3,1999,0.21391843252
4,1999,0.22830234635
7,1999,0.060133690563
8,1999,0.045641525263
9,1999,0
13,1999,0.050296338394
16,1999,0.038050391059
1,2003,0.14294940518
2,2003,0.17863831876
3,2003,0.23266898307
4,2003,0.27435125744
7,2003,0.08650331314
8,2003,0.004430436973
9,2003,0.007052532324
13,2003,0.057104845064
16,2003,0.016300908046
1,2007,0.12959717847
2,2007,0.16853733197
3,2007,0.21097111929
4,2007,0.29477396744
7,2007,0.060046138148
8,2007,0.037465063662
9,2007,0
13,2007,0.089059935229
16,2007,0.009549265782
1,2011,0.10684035596
2,2011,0.14932990243
3,2011,0.20627211322
4,2011,0.27540473893
7,2011,0.044826846789
8,2011,0.012833708588
9,2011,0
13,2011,0.077656266752
16,2011,0.008813123191
31,2011,0.073507022622
32,2011,0.044515921518
