"party","year","support"
1,1971,0.17057569296
2,1971,0.054726368159
3,1971,0.42714996446
4,1971,0.21677327647
8,1971,0.094527363184
9,1971,0
16,1971,0.036247334755
1,1975,0.21696252465
2,1975,0.048652202498
3,1975,0.39513477975
4,1975,0.20184089415
8,1975,0.086127547666
9,1975,0.018408941486
16,1975,0.032873109796
1,1979,0.27710843373
2,1979,0.014307228916
3,1979,0.3546686747
4,1979,0.22891566265
7,1979,0.028614457831
9,1979,0.047439759036
16,1979,0
8,1979,0.048945783133
1,1983,0.19985250737
2,1983,0.027286135693
3,1983,0.41371681416
4,1983,0.28687315634
8,1983,0.022123893805
9,1983,0.020648967552
13,1983,0.002212389381
16,1983,0.027286135693
1,1987,0.16520467836
2,1987,0.027777777778
3,1987,0.26608187135
4,1987,0.35233918129
7,1987,0.008771929825
8,1987,0.009502923977
9,1987,0.06067251462
13,1987,0.03581871345
16,1987,0.073830409357
1,1991,0.15059221658
2,1991,0.022842639594
3,1991,0.26734348562
4,1991,0.29695431472
7,1991,0.003384094755
8,1991,0
9,1991,0
13,1991,0.089678510998
16,1991,0.169204737735
1,1995,0.11044520548
2,1995,0.01198630137
3,1995,0.23030821918
4,1995,0.23030821918
7,1995,0.001712328767
8,1995,0.151541095894
9,1995,0
13,1995,0.097602739726
16,1995,0.166095890413
1,1999,0.14424635332
2,1999,0.056726094003
3,1999,0.21717990276
4,1999,0.35413290113
7,1999,0.006482982172
8,1999,0.015397082658
9,1999,0
13,1999,0.050243111831
16,1999,0.155591572128
1,2003,0.16473149492
2,2003,0.041364296081
3,2003,0.22206095791
4,2003,0.381712627
7,2003,0.014513788099
8,2003,0.002177068215
9,2003,0
13,2003,0.1175616836
16,2003,0.05587808418
1,2007,0.13592896175
2,2007,0.056010928962
3,2007,0.20628415301
4,2007,0.4193989071
7,2007,0.015710382514
8,2007,0
9,2007,0
13,2007,0.16051912568
16,2007,0.006147540984
1,2011,0.072053872054
2,2011,0.024242424242
3,2011,0.19528619529
4,2011,0.40067340067
7,2011,0.032323232323
8,2011,0
9,2011,0
13,2011,0.11245791246
16,2011,0.006060606061
31,2011,0.037037037037
32,2011,0.11986531987
