"party","year","support"
1,1971,0.40038040894
2,1971,0.071683309558
3,1971,0.25618164527
4,1971,0.066214931051
8,1971,0.051949595816
9,1971,0.081193533048
16,1971,0.072396576319
1,1975,0.38220892274
2,1975,0.052684076895
3,1975,0.3204570185
4,1975,0.059666303954
8,1975,0.048966267683
9,1975,0.065197678636
13,1975,0.012150888647
16,1975,0.058668842945
1,1979,0.41055217345
2,1979,0.04325536687
3,1979,0.26262949909
4,1979,0.043789383745
9,1979,0.064295631742
13,1979,0.098259104988
16,1979,0
8,1979,0.077218840116
1,1983,0.45263256336
2,1983,0.057701299916
3,1983,0.23576171327
4,1983,0.038903955859
8,1983,0.041990086973
9,1983,0.061535584027
13,1983,0.085102403442
16,1983,0.026372393154
1,1987,0.44324648098
2,1987,0.03014874713
3,1987,0.25766197464
4,1987,0.026255365878
8,1987,0.040830588
9,1987,0.070779674553
13,1987,0.095737246681
16,1987,0.035339922132
1,1991,0.39626276248
2,1991,0.028029281449
3,1991,0.26911963013
4,1991,0.045559622423
8,1991,0.037950298593
9,1991,0.080138701599
13,1991,0.081679830476
16,1991,0.061259872857
1,1995,0.32234303753
2,1995,0.056939085701
3,1995,0.27721267392
4,1995,0.073424529405
8,1995,0.024903542617
9,1995,0.130363615106
13,1995,0.052963872325
16,1995,0.0618496434
1,1999,0.3337985578
2,1999,0.0374505699
3,1999,0.28378692719
4,1999,0.098511281693
8,1999,0.040590835078
9,1999,0.07036520121
13,1999,0.083391486392
16,1999,0.052105140731
1,2003,0.251526888124
2,2003,0.039848056011
3,2003,0.22776701922
4,2003,0.23663041859
7,2003,0.005511693729
8,2003,0.000670341129
9,2003,0.099508416505
13,2003,0.11298972144
16,2003,0.025547445255
1,2007,0.178854314005
2,2007,0.048727015559
3,2007,0.23316831683
4,2007,0.25014144272
7,2007,0.011456859972
8,2007,0.029349363508
9,2007,0.065558698727
13,2007,0.16888260255
16,2007,0.013861386138
1,2011,0.169194600335
2,2011,0.034506294555
3,2011,0.30737145457
4,2011,0.25800091006
7,2011,0.012209919612
8,2011,0.012589109661
9,2011,0.030941908084
13,2011,0.11898983771
16,2011,0.006825420901
31,2011,0.043910207796
32,2011,0.005460336721
