"party","year","support"
1,1971,0.27386541471
2,1971,0.017214397496
3,1971,0.02034428795
4,1971,0.68857589984
8,1971,0
9,1971,0
16,1971,0
1,1975,0.42213114754
2,1975,0.002732240437
3,1975,0.043715846995
4,1975,0.50683060109
8,1975,0.002732240437
9,1975,0
16,1975,0.021857923497
1,1979,0.59554730983
2,1979,0.012987012987
3,1979,0.083487940631
4,1979,0.30797773655
9,1979,0
16,1979,0
8,1979,0
1,1983,0.40104166667
3,1983,0.23177083333
4,1983,0.3671875
8,1983,0
9,1983,0
16,1983,0
1,1987,0.35162094763
2,1987,0.044887780549
3,1987,0.17705735661
4,1987,0.28428927681
8,1987,0.047381546135
9,1987,0.094763092269
16,1987,0
1,1991,0.22142857143
2,1991,0.030952380952
3,1991,0.26904761905
4,1991,0.35
8,1991,0.052380952381
9,1991,0.07619047619
16,1991,0
1,1995,0.20364238411
2,1995,0.009933774834
3,1995,0.17880794702
4,1995,0.55132450331
8,1995,0.011589403973
9,1995,0.026490066225
13,1995,0.01821192053
16,1995,0
1,1999,0.17567567568
2,1999,0.034534534535
3,1999,0.25375375375
4,1999,0.4984984985
8,1999,0.037537537538
9,1999,0
16,1999,0
1,2003,0.099210822999
2,2003,0.025930101466
3,2003,0.14994363021
4,2003,0.65614430665
8,2003,0
9,2003,0
16,2003,0.06877113867
1,2007,0.24232081911
2,2007,0.026166097838
3,2007,0.10466439135
4,2007,0.54721274175
8,2007,0.009101251422
9,2007,0
16,2007,0.070534698521
1,2011,0.063477460902
2,2011,0.033118675253
3,2011,0.068077276909
4,2011,0.55105795768
8,2011,0
9,2011,0
13,2011,0.011959521619
16,2011,0.014719411224
31,2011,0.054277828887
32,2011,0.20331186753
