"party","year","support"
1,1971,0.37248677249
2,1971,0.31957671958
3,1971,0.26984126984
8,1971,0.02962962963
9,1971,0
16,1971,0.008465608466
1,1975,0.40021008403
2,1975,0.26785714286
3,1975,0.30987394958
8,1975,0
9,1975,0.022058823529
16,1975,0
1,1979,0.3270718232
2,1979,0.33812154696
3,1979,0.3270718232
9,1979,0.00773480663
16,1979,0
8,1979,0
1,1983,0.38884644767
2,1983,0.20168067227
3,1983,0.36974789916
8,1983,0.032085561497
9,1983,0.007639419404
16,1983,0
1,1987,0.35483870968
2,1987,0.18848829855
3,1987,0.33776091082
8,1987,0.082226438963
9,1987,0
16,1987,0.036685641999
1,1991,0.33513513514
2,1991,0.20386100386
3,1991,0.27258687259
7,1991,0.0138996139
8,1991,0.042471042471
9,1991,0
13,1991,0.028571428571
16,1991,0.10347490347
1,1995,0.3027027027
2,1995,0.22239382239
3,1995,0.24247104247
4,1995,0.05250965251
8,1995,0.00694980695
9,1995,0
13,1995,0.034749034749
16,1995,0.138223938221
1,1999,0.32412790698
2,1999,0.19912790698
3,1999,0.26816860465
4,1999,0.15552325581
8,1999,0.012354651163
9,1999,0
13,1999,0.031976744186
16,1999,0.008720930233
1,2003,0.28592375367
2,2003,0.19501466276
3,2003,0.26539589443
4,2003,0.20454545455
7,2003,0.007331378299
8,2003,0
9,2003,0
13,2003,0.041788856305
16,2003,0
1,2007,0.19290603609
2,2007,0.20161792159
3,2007,0.17610454263
4,2007,0.339141257
7,2007,0.034847542004
8,2007,0
9,2007,0
13,2007,0.054760423149
16,2007,0.000622277536
1,2011,0.20673900628
2,2011,0.14734437464
3,2011,0.15077098801
4,2011,0.32324386065
7,2011,0.019988577955
8,2011,0.029126213592
9,2011,0
13,2011,0.03597944032
16,2011,0.01484865791
31,2011,0.032552826956
32,2011,0.039406053684
