"party","year","support"
1,1971,0.097500618659
2,1971,0.081415491215
3,1971,0.32046523138
4,1971,0.19722840881
7,1971,0.039841623361
8,1971,0.185597624349
9,1971,0
16,1971,0.077951002227
1,1975,0.1618576532
2,1975,0.086562242374
3,1975,0.26793075021
4,1975,0.18604012091
7,1975,0.060456169277
8,1975,0.141522396264
9,1975,0.001099203078
16,1975,0.094531464689
1,1979,0.15675088291
2,1979,0.12034773159
3,1979,0.322466721
4,1979,0.18826405868
7,1979,0.075522955719
9,1979,0
16,1979,0.040478130942
8,1979,0.096169519152
1,1983,0.1711734061
2,1983,0.14214835029
3,1983,0.32225254279
4,1983,0.18283304391
7,1983,0.070205904242
8,1983,0.076903994047
9,1983,0
16,1983,0.034482758621
1,1987,0.27283210332
2,1987,0.13630073801
3,1987,0.14022140221
4,1987,0.18842250923
7,1987,0.059040590406
8,1987,0.055350553506
9,1987,0.082103321033
16,1987,0.065728782287
1,1991,0.16730575177
2,1991,0.075479313824
3,1991,0.17093844601
4,1991,0.21170534813
7,1991,0.064177598385
8,1991,0.0351160444
9,1991,0
13,1991,0.052472250252
16,1991,0.222805247229
1,1995,0.17740356374
2,1995,0.065596240454
3,1995,0.20599177599
4,1995,0.19424319561
7,1995,0.048756608576
8,1995,0.037008028197
9,1995,0.014294106129
13,1995,0.033483454083
16,1995,0.22322302722
1,1999,0.16029704764
2,1999,0.10034414055
3,1999,0.19217533056
4,1999,0.34015576888
7,1999,0.090201050534
8,1999,0.028799130592
9,1999,0
13,1999,0.037312081145
16,1999,0.050715450099
1,2003,0.14455318466
2,2003,0.10364190598
3,2003,0.2130595219
4,2003,0.37477939997
7,2003,0.081020375421
8,2003,0.002085673031
9,2003,0.01588320231
13,2003,0.053425316862
16,2003,0.011551419863
1,2007,0.11606912561
2,2007,0.10162496776
3,2007,0.1851947382
4,2007,0.37761155533
7,2007,0.054423523343
8,2007,0.064095950477
9,2007,0
13,2007,0.091049780758
16,2007,0.009930358525
1,2011,0.12433706541
2,2011,0.059634649381
3,2011,0.18962875663
4,2011,0.34071891573
7,2011,0.038774307602
8,2011,0.0110783736
9,2011,0
13,2011,0.07012374779
16,2011,0.007307012375
31,2011,0.07224513848
32,2011,0.086152032999
