"party","year","support"
1,1971,0.026983160885
2,1971,0.000405761818
3,1971,0.65185636032
4,1971,0.28646784338
7,1971,0.013795901806
8,1971,0.007912355447
9,1971,0
16,1971,0.012578616352
1,1975,0.018522651194
2,1975,0.001785315778
3,1975,0.62776166034
4,1975,0.34367328721
7,1975,0.008257085472
8,1975,0
9,1975,0
16,1975,0
1,1979,0.047900968784
2,1979,0.000269106566
3,1979,0.51399354144
4,1979,0.41388589882
7,1979,0.010226049516
9,1979,0
16,1979,0.008880516685
8,1979,0.004843918191
1,1983,0.023858388917
2,1983,0
3,1983,0.51872755259
4,1983,0.43817342227
7,1983,0.008978963571
8,1983,0
9,1983,0.007696254489
16,1983,0.002565418163
1,1987,0.017396707052
2,1987,0
3,1987,0.35290462877
4,1987,0.51102826965
7,1987,0.003106554831
8,1987,0.035104069587
9,1987,0.002795899348
13,1987,0.025473749612
16,1987,0.052190121155
1,1991,0.066396056828
2,1991,0.009567990722
3,1991,0.20469701363
4,1991,0.49782545665
7,1991,0.004059147579
8,1991,0.064946361264
9,1991,0.005508843143
13,1991,0.048709770948
16,1991,0.098289359234
1,1995,0.04347826087
2,1995,0.000730727073
3,1995,0.23200584582
4,1995,0.55754475703
7,1995,0.004384362441
8,1995,0.019729630983
9,1995,0.005845816588
13,1995,0.067592254293
16,1995,0.068688344903
1,1999,0.079728857327
2,1999,0.00903808909
3,1999,0.22788896062
4,1999,0.53163331181
7,1999,0.024854744997
8,1999,0.035829567462
9,1999,0
13,1999,0.040025823112
16,1999,0.051000645578
1,2003,0.060788243153
2,2003,0.021376085504
3,2003,0.22879091516
4,2003,0.54509018036
7,2003,0.028056112224
8,2003,0.02004008016
9,2003,0
13,2003,0.043086172345
16,2003,0.052772211089
1,2007,0.10802872063
2,2007,0.016644908616
3,2007,0.17428198433
4,2007,0.53067885117
7,2007,0.04634464752
8,2007,0.023825065274
9,2007,0
13,2007,0.033942558747
16,2007,0.066253263707
1,2011,0.0783847981
2,2011,0.010029031407
3,2011,0.17049353391
4,2011,0.43177619425
7,2011,0.024808656638
8,2011,0.011612562681
9,2011,0.000527843758
13,2011,0.041699656902
16,2011,0.026128266034
31,2011,0.039588281869
32,2011,0.16495117445
