"party","year","support"
1,1971,0.1152173913
2,1971,0.055434782609
3,1971,0.090217391304
4,1971,0.73913043478
8,1971,0
9,1971,0
16,1971,0
1,1975,0.16486486486
2,1975,0.055405405405
3,1975,0.11891891892
4,1975,0.62567567568
8,1975,0.013513513514
9,1975,0
16,1975,0.021621621622
1,1979,0.21747211896
2,1979,0.078066914498
3,1979,0.26394052045
4,1979,0.4405204461
9,1979,0
16,1979,0
8,1979,0
1,1983,0.22762951334
2,1983,0.07535321821
3,1983,0.18681318681
4,1983,0.51020408163
8,1983,0
9,1983,0
16,1983,0
1,1987,0.13896103896
2,1987,0.10649350649
3,1987,0.2012987013
4,1987,0.42207792208
8,1987,0.061038961039
9,1987,0.07012987013
16,1987,0
1,1991,0.18114874816
2,1991,0.063328424153
3,1991,0.20324005891
4,1991,0.41089837997
8,1991,0.075110456554
9,1991,0.066273932253
16,1991,0
1,1995,0.16282420749
2,1995,0.089337175793
3,1995,0.21181556196
4,1995,0.46685878963
8,1995,0.017291066282
9,1995,0.033141210375
13,1995,0.018731988473
16,1995,0
1,1999,0.10022522523
2,1999,0.045045045045
3,1999,0.20945945946
4,1999,0.62274774775
8,1999,0.022522522523
9,1999,0
16,1999,0
1,2003,0.13161290323
2,2003,0.076129032258
3,2003,0.21032258065
4,2003,0.56903225806
8,2003,0
9,2003,0
16,2003,0.012903225806
1,2007,0.24478594951
2,2007,0.053787047201
3,2007,0.23819978046
4,2007,0.4489571899
8,2007,0.005488474204
9,2007,0
16,2007,0.008781558727
1,2011,0.091141396934
2,2011,0.034071550256
3,2011,0.15672913118
4,2011,0.34582623509
8,2011,0
9,2011,0
13,2011,0.022146507666
16,2011,0
31,2011,0.08262350937
32,2011,0.26746166951
