"party","year","support"
1,1971,0.59865092749
2,1971,0.055649241147
3,1971,0.18381112985
4,1971,0.15851602024
8,1971,0.003372681282
9,1971,0
16,1971,0
1,1975,0.66465863454
2,1975,0.058232931727
3,1975,0.10843373494
4,1975,0.1686746988
8,1975,0
9,1975,0
16,1975,0
1,1979,0.51797385621
2,1979,0.022875816993
3,1979,0.17483660131
4,1979,0.28431372549
9,1979,0
16,1979,0
8,1979,0
1,1983,0.44618055556
2,1983,0.024305555556
3,1983,0.16145833333
4,1983,0.36111111111
8,1983,0.006944444444
9,1983,0
16,1983,0
1,1987,0.48275862069
2,1987,0.042692939245
3,1987,0.12643678161
4,1987,0.15435139573
8,1987,0.019704433498
9,1987,0.008210180624
13,1987,0.1658456486
16,1987,0
1,1991,0.3708086785
2,1991,0.13806706114
3,1991,0.16962524655
4,1991,0.17357001972
8,1991,0.147928994086
9,1991,0
16,1991,0
1,1995,0.34444444444
2,1995,0.084126984127
3,1995,0.16507936508
4,1995,0.34444444444
8,1995,0.044444444445
9,1995,0.001587301587
13,1995,0.014285714286
16,1995,0.001587301587
1,1999,0.18384879725
2,1999,0.085910652921
3,1999,0.29209621993
4,1999,0.34536082474
8,1999,0.092783505154
9,1999,0
16,1999,0
1,2003,0.16308470291
2,2003,0.060682680152
3,2003,0.20353982301
4,2003,0.35145385588
7,2003,0.013906447535
8,2003,0.088495575221
9,2003,0
13,2003,0.084702907712
16,2003,0.034134007585
1,2007,0.17749419954
2,2007,0.08120649652
3,2007,0.16821345708
4,2007,0.4060324826
7,2007,0.00464037123
8,2007,0.07192575406
9,2007,0
13,2007,0.080046403712
16,2007,0.010440835267
1,2011,0.11175337187
2,2011,0.10404624277
3,2011,0.13294797688
4,2011,0.40173410405
7,2011,0.025048169557
8,2011,0.037572254335
9,2011,0
13,2011,0.058766859345
16,2011,0.000963391137
31,2011,0.056840077071
32,2011,0.070327552987
