"party","year","support"
1,1971,0.16297914959
2,1971,0.006965310025
3,1971,0.19584812893
4,1971,0.45515797141
7,1971,0.06459983611
8,1971,0.050350541746
9,1971,0
16,1971,0.064099062187
1,1975,0.16662533069
2,1975,0.005663029101
3,1975,0.19097222222
4,1975,0.45163690476
7,1975,0.042824074074
8,1975,0.040054563492
9,1975,0.008639219577
16,1975,0.093584656085
1,1979,0.19123365147
2,1979,0.009897490279
3,1979,0.23550724638
4,1979,0.36960940262
7,1979,0.039634146341
9,1979,0.045864262991
16,1979,0.065129020855
8,1979,0.043124779074
1,1983,0.13844975277
2,1983,0.012709798733
3,1983,0.25402186782
4,1983,0.33748868306
7,1983,0.035970471481
8,1983,0.092172156835
9,1983,0.041158855074
16,1983,0.088028414235
1,1987,0.15061175254
2,1987,0.014165087024
3,1987,0.20558331897
4,1987,0.31249353783
7,1987,0.028847148027
8,1987,0.064794072031
9,1987,0.023849732897
13,1987,0.10835774599
16,1987,0.091297604688
1,1991,0.11748352232
2,1991,0.014025552119
3,1991,0.1720238653
4,1991,0.29250616937
7,1991,0.022584575016
8,1991,0.047355761722
9,1991,0.018679911286
13,1991,0.13088432824
16,1991,0.184456314623
1,1995,0.16872713268
2,1995,0.017562102831
3,1995,0.23905257077
4,1995,0.25472751781
7,1995,0.0283073368
8,1995,0.02672828808
9,1995,0.019333718467
13,1995,0.057731561718
16,1995,0.187829770846
1,1999,0.1679305066
2,1999,0.013599629748
3,1999,0.29157321371
4,1999,0.28505820784
7,1999,0.04282815337
8,1999,0.024493573997
9,1999,0
13,1999,0.067926946492
16,1999,0.106589768237
1,2003,0.13664270002
2,2003,0.020223907548
3,2003,0.27752060146
4,2003,0.32003677074
7,2003,0.055681407794
8,2003,0.015266423717
9,2003,0
13,2003,0.083751928822
16,2003,0.09087625989
1,2007,0.14890631449
2,2007,0.040060531022
3,2007,0.17391663227
4,2007,0.36712064933
7,2007,0.060613564452
8,2007,0.02027789242
9,2007,0
13,2007,0.11145962306
16,2007,0.077644792957
1,2011,0.088248469464
2,2011,0.012941117913
3,2011,0.13919167787
4,2011,0.2921457369
7,2011,0.05188890548
8,2011,0.029988552088
9,2011,0.003708128018
13,2011,0.079911403116
16,2011,0.072320939724
31,2011,0.047757702454
32,2011,0.18189736698
