"party","year","support"
1,1971,0.054895726176
2,1971,0.26372393154
3,1971,0.15075282895
4,1971,0.35322173384
7,1971,0.003179650238
8,1971,0.168427943516
9,1971,0
16,1971,0.005798185729
1,1975,0.061961332402
2,1975,0.18044879261
3,1975,0.12260268654
4,1975,0.28767761472
7,1975,0.002329373399
8,1975,0.309185495764
9,1975,0.035717058778
16,1975,7.764578e-05
1,1979,0.21513353116
2,1979,0.29228486647
9,1979,0
16,1979,0
8,1979,0.49258160237
1,1983,0.13702623907
2,1983,0.20116618076
3,1983,0.13411078717
4,1983,0.10204081633
8,1983,0.42565597668
9,1983,0
16,1983,0
1,1987,0.24489795918
2,1987,0.28571428571
3,1987,0.23861852433
8,1987,0.23076923077
9,1987,0
16,1987,0
1,1991,0.3315696649
2,1991,0.32098765432
3,1991,0.34744268078
8,1991,0
9,1991,0
16,1991,0
1,1995,0.22698412698
2,1995,0.27936507937
3,1995,0.49365079365
8,1995,0
9,1995,0
16,1995,0
1,1999,0.22986577181
2,1999,0.30704697987
3,1999,0.38926174497
4,1999,0.073825503356
8,1999,0
9,1999,0
16,1999,0
1,2003,0.12515802781
2,2003,0.41972187105
3,2003,0.3615676359
4,2003,0.085967130215
8,2003,0
9,2003,0
16,2003,0.007585335019
1,2007,0.13642564802
2,2007,0.241473397
3,2007,0.34788540246
4,2007,0.096862210095
8,2007,0.17735334243
9,2007,0
16,2007,0
1,2011,0.092269326683
2,2011,0.35910224439
3,2011,0.24563591022
4,2011,0.18453865337
8,2011,0
9,2011,0
13,2011,0.11845386534
16,2011,0
