"party","year","support"
1,1971,0.099299809039
2,1971,0.18332272438
3,1971,0.22851686824
4,1971,0.36664544876
8,1971,0
9,1971,0
16,1971,0.122215149587
1,1975,0.095132743363
2,1975,0.16666666667
3,1975,0.16887905605
4,1975,0.42109144543
8,1975,0.052359882006
9,1975,0
16,1975,0.09587020649
1,1979,0.13684210526
2,1979,0.17543859649
3,1979,0.19649122807
4,1979,0.43421052632
9,1979,0
16,1979,0.014912280702
8,1979,0.042105263157
1,1983,0.11018131102
2,1983,0.20153417015
3,1983,0.18758716876
4,1983,0.3249651325
7,1983,0.07949790795
8,1983,0.017433751743
9,1983,0
13,1983,0.046025104603
16,1983,0.032775453278
1,1987,0.14336408801
2,1987,0.17104329312
3,1987,0.08658623137
4,1987,0.31937544358
8,1987,0.041163946061
9,1987,0
13,1987,0.12775017743
16,1987,0.11071682044
1,1991,0.080113636364
2,1991,0.16363636364
3,1991,0.11079545455
4,1991,0.25909090909
7,1991,0.046022727273
8,1991,0.063068181818
9,1991,0
13,1991,0.10113636364
16,1991,0.176136363637
1,1995,0.10659898477
2,1995,0.1342357586
3,1995,0.14495205866
4,1995,0.31302876481
7,1995,0.035532994924
8,1995,0.05076142132
9,1995,0
13,1995,0.06937394247
16,1995,0.14551607445
1,1999,0.096756152125
2,1999,0.1744966443
3,1999,0.1370246085
4,1999,0.3663310962
7,1999,0.021252796421
8,1999,0.04418344519
9,1999,0
13,1999,0.046420581655
16,1999,0.113534675615
1,2003,0.091111111111
2,2003,0.095
3,2003,0.11833333333
4,2003,0.47388888889
7,2003,0.020555555556
8,2003,0.022222222222
9,2003,0
13,2003,0.081666666667
16,2003,0.097222222223
1,2007,0.091007583965
2,2007,0.10834236186
3,2007,0.11430119177
4,2007,0.43553629469
7,2007,0.028710725894
8,2007,0.009209100758
9,2007,0
13,2007,0.14084507042
16,2007,0.072047670639
1,2011,0.1074270557
2,2011,0.075596816976
3,2011,0.095048629531
4,2011,0.40495137047
7,2011,0.047303271441
8,2011,0
9,2011,0
13,2011,0.11626878868
16,2011,0.048187444739
31,2011,0.049955791335
32,2011,0.055260831123
