"party","year","support"
1,1971,0.355820745002
2,1971,0.022322835473
3,1971,0.35637750278
4,1971,0.02508561464
8,1971,0.037628421959
9,1971,0.13620606341
16,1971,0.066558816732
1,1975,0.337698048968
2,1975,0.018746453669
3,1975,0.37756972633
4,1975,0.035321461307
8,1975,0.025850028371
9,1975,0.12727510803
13,1975,0.006328837676
16,1975,0.071210335647
1,1979,0.35384405907
2,1979,0.023035884486
3,1979,0.44333865597
4,1979,0.019532845631
9,1979,0.090002104299
13,1979,0.0410338297
16,1979,0
8,1979,0.029212620843
1,1983,0.39878403137
2,1983,0.023140746619
3,1983,0.35889745954
4,1983,0.018601285986
8,1983,0.041076867422
9,1983,0.072584691866
13,1983,0.061171857678
16,1983,0.025743059526
1,1987,0.38622386224
2,1987,0.021845530955
3,1987,0.37793409184
4,1987,0.020999897499
8,1987,0.017758302583
9,1987,0.078054530545
13,1987,0.056170561706
16,1987,0.041013222632
1,1991,0.37423083884
2,1991,0.023063523663
3,1991,0.35644964257
4,1991,0.028730431635
8,1991,0.033413265768
9,1991,0.077538231834
13,1991,0.03892181703
16,1991,0.067652248665
1,1995,0.31038849569
2,1995,0.029126623422
3,1995,0.33926184412
4,1995,0.040101872828
8,1995,0.030758840001
9,1995,0.146210021247
13,1995,0.026002898592
16,1995,0.0781494041
1,1999,0.280834301001
2,1999,0.02535534226
3,1999,0.31151059045
4,1999,0.084106242559
8,1999,0.059559331501
9,1999,0.102832448959
13,1999,0.067320271045
16,1999,0.068481472227
1,2003,0.209935746745
2,2003,0.024949067544
3,2003,0.30680666562
4,2003,0.20264326386
7,2003,0.004544742203
8,2003,0.004544742203
9,2003,0.104184297132
13,2003,0.094436608682
16,2003,0.047954866008
1,2007,0.150788374336
2,2007,0.03730017762
3,2007,0.29381704159
4,2007,0.22370183673
7,2007,0.011292259146
8,2007,0.025690385703
9,2007,0.0750270399
13,2007,0.14261190549
16,2007,0.039770979489
1,2011,0.170891292113
2,2011,0.028654418268
3,2011,0.31288695023
4,2011,0.20287247729
7,2011,0.012060786363
8,2011,0.0225536705
9,2011,0.044232933988
13,2011,0.12171343572
16,2011,0.040051861381
31,2011,0.039770443033
32,2011,0.004311731125
