"party","year","support"
1,1971,0.16306932915
2,1971,0.44913619026
3,1971,0.033520305138
4,1971,0.010679829482
8,1971,0.343504599509
9,1971,0
16,1971,8.9746466e-05
1,1975,0.19608307668
2,1975,0.42308299771
3,1975,0.05223880597
4,1975,0.004501303009
8,1975,0.317183921666
9,1975,0.00690989497
16,1975,0
1,1979,0.15669291339
2,1979,0.49448818898
9,1979,0
16,1979,0
8,1979,0.34881889764
1,1983,0.12612612613
2,1983,0.35585585586
3,1983,0.087837837838
4,1983,0.008258258258
8,1983,0.42192192192
9,1983,0
16,1983,0
1,1987,0.25
2,1987,0.48454545455
3,1987,0.073636363636
8,1987,0.19181818182
9,1987,0
16,1987,0
1,1991,0.34040178571
2,1991,0.49107142857
3,1991,0.16852678571
8,1991,0
9,1991,0
16,1991,0
1,1995,0.25556858148
2,1995,0.57561547479
3,1995,0.16881594373
8,1995,0
9,1995,0
16,1995,0
1,1999,0.13442211055
2,1999,0.56658291457
3,1999,0.2324120603
4,1999,0.066582914573
8,1999,0
9,1999,0
16,1999,0
1,2003,0.13121118012
2,2003,0.56211180124
3,2003,0.23291925466
4,2003,0.062111801242
8,2003,0
9,2003,0
16,2003,0.011645962733
1,2007,0.064027939464
2,2007,0.48544819558
3,2007,0.24097788126
4,2007,0.082654249127
8,2007,0.12689173458
9,2007,0
16,2007,0
1,2011,0.051569506726
2,2011,0.55493273543
3,2011,0.20739910314
4,2011,0.13677130045
8,2011,0
9,2011,0
13,2011,0.04932735426
16,2011,0
