"party","year","support"
1,1971,0.29921259843
2,1971,0.6871592974
3,1971,0.003937007874
8,1971,0.009691096305
9,1971,0
16,1971,0
1,1975,0.29741935484
2,1975,0.6964516129
3,1975,0.002903225806
8,1975,0
9,1975,0.003225806452
16,1975,0
1,1979,0.25730816078
2,1979,0.71650426309
3,1979,0.009135200974
9,1979,0.016747868453
16,1979,0
8,1979,0.000304506699
1,1983,0.24575070822
2,1983,0.71706798867
3,1983,0.015934844193
8,1983,0
9,1983,0.018059490085
16,1983,0.003186968839
1,1987,0.28303814714
2,1987,0.63589918256
3,1987,0.011580381471
8,1987,0.00068119891
9,1987,0.032697547684
16,1987,0.036103542234
1,1991,0.21563342318
2,1991,0.70440251572
3,1991,0.024258760108
8,1991,0.005690326445
9,1991,0
13,1991,0.042827193771
16,1991,0.007187780773
1,1995,0.2223460574
2,1995,0.60434661466
3,1995,0.031485093341
4,1995,0.090554471998
8,1995,0.001114516578
9,1995,0.001114516578
13,1995,0.038729451101
16,1995,0.010309278351
1,1999,0.19590807175
2,1999,0.52382286996
3,1999,0.02130044843
4,1999,0.20852017937
8,1999,0.007006726457
9,1999,0
13,1999,0.033352017937
16,1999,0.010089686098
1,2003,0.23980556306
2,2003,0.51822846341
3,2003,0.026735079665
4,2003,0.17337294086
7,2003,0.008371590602
8,2003,0.008101539292
9,2003,0
13,2003,0.024034566568
16,2003,0.001350256549
1,2007,0.21367521368
2,2007,0.47892720307
3,2007,0.016504568229
4,2007,0.26377836723
7,2007,0.000884173298
8,2007,0.005305039788
9,2007,0
13,2007,0.020925434719
16,2007,0
1,2011,0.20405291303
2,2011,0.43765831692
3,2011,0.018294399099
4,2011,0.29439909935
7,2011,0.000562904588
8,2011,0.001125809175
9,2011,0
13,2011,0.023360540388
16,2011,0.000562904588
31,2011,0.010132282578
32,2011,0.009850830284
