"party","year","support"
1,1971,0.22084189829
2,1971,0.26418804183
3,1971,0.17740638127
4,1971,0.05147913129
8,1971,0.22825989811
9,1971,0
16,1971,0.057824649209
1,1975,0.22772200772
2,1975,0.32996138996
3,1975,0.178996139
4,1975,0.048185328185
8,1975,0.12177606178
9,1975,0.046409266409
16,1975,0.04694980695
1,1979,0.29108290753
2,1979,0.21213120158
3,1979,0.24089335751
4,1979,0.053733311357
7,1979,0.015081588924
9,1979,0.089665403
16,1979,0
8,1979,0.097412230097
1,1983,0.25755238463
2,1983,0.18350687749
3,1983,0.26282298496
4,1983,0.057976603677
8,1983,0.063247204011
9,1983,0.115439002442
13,1983,0.023010669752
16,1983,0.036444273043
1,1987,0.22387966934
2,1987,0.20218783019
3,1987,0.18826527441
4,1987,0.07315557213
7,1987,0.021816147679
8,1987,0.025421095158
9,1987,0.114239542545
13,1987,0.07234756666
16,1987,0.078687301883
1,1991,0.24686139676
2,1991,0.19102895716
3,1991,0.22238344584
4,1991,0.091855403445
7,1991,0.018610813198
8,1991,0
9,1991,0
13,1991,0.119929342
16,1991,0.1093306416
1,1995,0.21007121058
2,1995,0.19385808749
3,1995,0.25356052899
4,1995,0.08246439471
7,1995,0.013034079349
8,1995,0.054107324516
9,1995,0
13,1995,0.096007121058
16,1995,0.096897253306
1,1999,0.23824691795
2,1999,0.1909396567
3,1999,0.21052321123
4,1999,0.15389606559
7,1999,0.017047130301
8,1999,0.021766059105
9,1999,0
13,1999,0.098094732496
16,1999,0.069486226627
1,2003,0.2240704501
2,2003,0.13667730971
3,2003,0.24760531466
4,2003,0.24400041199
7,2003,0.016994541147
8,2003,0.002883922134
9,2003,0
13,2003,0.11159748687
16,2003,0.016170563395
1,2007,0.15950561798
2,2007,0.21262921348
3,2007,0.23982022472
4,2007,0.26112359551
7,2007,0.019685393258
8,2007,0
9,2007,0
13,2007,0.10080898876
16,2007,0.006426966292
1,2011,0.125774863
2,2011,0.1264486569
3,2011,0.25352618812
4,2011,0.24211661127
7,2011,0.016350732189
8,2011,0
9,2011,0
13,2011,0.12667325487
16,2011,0.004941155332
31,2011,0.046177342557
32,2011,0.05799119576
