"party","year","support"
1,1971,0.21428571429
2,1971,0.17346938776
3,1971,0.3443877551
4,1971,0.20663265306
8,1971,0.061224489796
9,1971,0
16,1971,0
1,1975,0.25207756233
2,1975,0.28808864266
3,1975,0.39335180055
4,1975,0.049861495845
8,1975,0.016620498615
9,1975,0
16,1975,0
1,1979,0.32289156627
2,1979,0.32771084337
3,1979,0.28915662651
4,1979,0.060240963855
9,1979,0
16,1979,0
8,1979,0
1,1983,0.37398373984
2,1983,0.21138211382
3,1983,0.18699186992
4,1983,0.17073170732
8,1983,0.056910569106
9,1983,0
16,1983,0
1,1987,0.22282608696
2,1987,0.23913043478
3,1987,0.22010869565
4,1987,0.16847826087
8,1987,0.024456521739
9,1987,0.054347826087
13,1987,0.070652173913
16,1987,0
1,1991,0.1024
2,1991,0.4768
3,1991,0.168
4,1991,0.1472
8,1991,0.104
9,1991,0
16,1991,0.0016
1,1995,0.23188405797
2,1995,0.27375201288
3,1995,0.21900161031
4,1995,0.098228663446
8,1995,0.128824476651
9,1995,0.022544283414
13,1995,0.019323671498
16,1995,0.006441223833
1,1999,0.19969040248
2,1999,0.20743034056
3,1999,0.18421052632
4,1999,0.27554179567
8,1999,0.133126934982
9,1999,0
16,1999,0
1,2003,0.12012012012
2,2003,0.18818818819
3,2003,0.15815815816
4,2003,0.35935935936
7,2003,0.01001001001
8,2003,0.121121121121
9,2003,0
13,2003,0.042042042042
16,2003,0.001001001001
1,2007,0.18714011516
2,2007,0.2245681382
3,2007,0.17274472169
4,2007,0.23320537428
7,2007,0.010556621881
8,2007,0.023992322457
9,2007,0
13,2007,0.12284069098
16,2007,0.024952015355
1,2011,0.14570135747
2,2011,0.15294117647
3,2011,0.23076923077
4,2011,0.24253393665
7,2011,0.003619909502
8,2011,0.028054298643
9,2011,0
13,2011,0.074208144796
16,2011,0.019004524887
31,2011,0.085972850679
32,2011,0.017194570136
