"party","year","support"
1,1971,0.253760310528
2,1971,0.007763221737
3,1971,0.16108685104
4,1971,0.47646773411
8,1971,0.037845705968
9,1971,0.038816108685
16,1971,0.024260067928
1,1975,0.29698905109
2,1975,0.003649635036
3,1975,0.20802919708
4,1975,0.37545620438
8,1975,0.024178832117
9,1975,0.059306569343
13,1975,0.00045620438
16,1975,0.031934306569
1,1979,0.41946308725
3,1979,0.19798657718
4,1979,0.25391498881
9,1979,0.040827740492
13,1979,0.024608501119
16,1979,0
8,1979,0.063199105146
1,1983,0.52372093023
2,1983,0.002790697674
3,1983,0.20186046512
4,1983,0.15441860465
8,1983,0.012093023256
9,1983,0.053488372093
13,1983,0.041860465116
16,1983,0.00976744186
1,1987,0.62663316583
2,1987,0.001005025126
3,1987,0.092964824121
4,1987,0.16281407035
8,1987,0.012060301508
9,1987,0.032663316583
13,1987,0.03567839196
16,1987,0.036180904523
1,1991,0.57223072996
2,1991,0.003573251659
3,1991,0.14854517611
4,1991,0.17815211843
8,1991,0.000510464523
9,1991,0.054109239408
13,1991,0.026544155181
16,1991,0.016334864726
1,1995,0.40909090909
2,1995,0.021212121212
3,1995,0.16787878788
4,1995,0.19636363636
8,1995,0.040606060606
9,1995,0.083636363636
13,1995,0.058787878788
16,1995,0.022424242424
1,1999,0.44008483563
2,1999,0.014846235419
3,1999,0.15323435843
4,1999,0.16542948038
8,1999,0.041357370095
9,1999,0.111876988334
13,1999,0.045599151644
16,1999,0.027571580064
1,2003,0.3246521584
2,2003,0.022475918659
3,2003,0.14948269711
4,2003,0.3506956832
7,2003,0.000356760614
8,2003,0.006778451659
9,2003,0.094184801998
13,2003,0.048519443453
16,2003,0.002854084909
1,2007,0.238904109588
2,2007,0.02602739726
3,2007,0.21260273973
4,2007,0.38082191781
7,2007,0.000821917808
8,2007,0.020821917808
9,2007,0.055890410959
13,2007,0.052328767123
16,2007,0.011780821918
1,2011,0.233531317494
2,2011,0.013498920086
3,2011,0.23164146868
4,2011,0.39524838013
7,2011,0.000539956803
8,2011,0.004049676026
9,2011,0.025647948164
13,2011,0.06101511879
16,2011,0.000809935205
31,2011,0.02969762419
32,2011,0.004319654428
