"party","year","support"
1,1971,0.077003338898
2,1971,0.30571786311
3,1971,0.1024624374
4,1971,0.37207846411
8,1971,0
9,1971,0
16,1971,0.142737896494
1,1975,0.072954764196
2,1975,0.29971126083
3,1975,0.10606352262
4,1975,0.36804619827
8,1975,0.060057747834
9,1975,0
16,1975,0.093166506256
1,1979,0.087054026504
2,1979,0.3630988787
3,1979,0.10988786952
4,1979,0.36452599388
9,1979,0
16,1979,0.02242609582
8,1979,0.053007135576
1,1983,0.10311514196
2,1983,0.33655362776
3,1983,0.11119873817
4,1983,0.25847791798
7,1983,0.063485804416
8,1983,0.02464511041
9,1983,0
13,1983,0.076104100946
16,1983,0.02641955836
1,1987,0.13817791301
2,1987,0.28566314659
3,1987,0.051727223913
4,1987,0.25237157687
8,1987,0.102022552354
9,1987,0.00178986934
13,1987,0.1064972257
16,1987,0.061750492214
1,1991,0.16403231472
2,1991,0.20741131015
3,1991,0.072708113804
4,1991,0.2483315771
7,1991,0.038285914998
8,1991,0.031963470319
9,1991,0
13,1991,0.12732701089
16,1991,0.109940288022
1,1995,0.1424342678
2,1995,0.15218526902
3,1995,0.10586801323
4,1995,0.28086366011
7,1995,0.037088629636
8,1995,0.014452376807
9,1995,0
13,1995,0.12763364095
16,1995,0.139474142434
1,1999,0.11866468442
2,1999,0.152047574
3,1999,0.096364373564
4,1999,0.44560075686
7,1999,0.024462765239
8,1999,0.034464116773
9,1999,0
13,1999,0.074874983106
16,1999,0.053520746047
1,2003,0.084085315833
2,2003,0.18444079847
3,2003,0.077249111293
4,2003,0.52064533771
7,2003,0.01750068362
8,2003,0.006699480448
9,2003,0
13,2003,0.067404976757
16,2003,0.041974295871
1,2007,0.075707702436
2,2007,0.1982883476
3,2007,0.06517445688
4,2007,0.48281764319
7,2007,0.019881500987
8,2007,0.00961158657
9,2007,0
13,2007,0.10348913759
16,2007,0.045029624753
1,2011,0.06494140625
2,2011,0.16845703125
3,2011,0.080932617188
4,2011,0.43676757813
7,2011,0.018920898438
8,2011,0
9,2011,0
13,2011,0.062255859375
16,2011,0.040405273438
31,2011,0.064697265625
32,2011,0.062622070313
