"party","year","support"
1,1971,0.048464406178
2,1971,0.53435114504
3,1971,0.10687022901
4,1971,0.075270726078
7,1971,0.008166163678
8,1971,0.218888691636
9,1971,0
16,1971,0.007988638381
1,1975,0.004713507144
2,1975,0.46855206952
3,1975,0.13124171454
4,1975,0.058918839299
8,1975,0.301811754313
9,1975,0.015466195316
16,1975,0.01929591987
1,1979,0.072368421053
2,1979,0.41118421053
9,1979,0
16,1979,0
8,1979,0.51644736842
1,1983,0.090909090909
2,1983,0.16558441558
3,1983,0.2012987013
4,1983,0.038961038961
8,1983,0.50324675324
9,1983,0
16,1983,0
1,1987,0.11726384365
2,1987,0.40716612378
3,1987,0.35179153094
8,1987,0.12377850163
9,1987,0
16,1987,0
1,1991,0.12260536398
2,1991,0.29118773946
3,1991,0.58620689655
8,1991,0
9,1991,0
16,1991,0
1,1995,0.082352941176
2,1995,0.39607843137
3,1995,0.52156862745
8,1995,0
9,1995,0
16,1995,0
1,1999,0.094637223975
2,1999,0.32807570978
3,1999,0.51735015773
4,1999,0.059936908517
8,1999,0
9,1999,0
16,1999,0
1,2003,0.044496487119
2,2003,0.33957845433
3,2003,0.53395784543
4,2003,0.058548009368
8,2003,0
9,2003,0
16,2003,0.023419203747
1,2007,0.055979643766
2,2007,0.12468193384
3,2007,0.55979643766
4,2007,0.081424936387
8,2007,0.17811704835
9,2007,0
16,2007,0
1,2011,0.028350515464
2,2011,0.26288659794
3,2011,0.52319587629
4,2011,0.079896907216
8,2011,0
9,2011,0
13,2011,0.10567010309
16,2011,0
