"party","year","support"
1,1971,0.006493506494
2,1971,0.98979591837
3,1971,0.003710575139
8,1971,0
9,1971,0
16,1971,0
1,1975,0
2,1975,0.98329355609
3,1975,0.016706443914
8,1975,0
9,1975,0
16,1975,0
1,1979,0.020874103066
2,1979,0.92237442922
3,1979,0.006523157208
9,1979,0
16,1979,0
8,1979,0.050228310502
1,1983,0.022512708787
2,1983,0.9128540305
3,1983,0.059549745824
8,1983,0.005083514887
9,1983,0
16,1983,0
1,1987,0.01015625
2,1987,0.7671875
3,1987,0.21640625
8,1987,0
9,1987,0
13,1987,0.00625
16,1987,0
1,1991,0.009461426492
2,1991,0.80349344978
3,1991,0.18631732169
8,1991,0
9,1991,0
13,1991,0.000727802038
16,1991,0
1,1995,0.048917401764
2,1995,0.7393744988
3,1995,0.20128307939
8,1995,0
9,1995,0
13,1995,0.010425020048
16,1995,0
1,1999,0.020263424519
2,1999,0.74670719352
3,1999,0.17122593718
4,1999,0.051671732523
8,1999,0
9,1999,0
13,1999,0.010131712259
16,1999,0
1,2003,0.001941747573
2,2003,0.66213592233
3,2003,0.24174757282
4,2003,0.093203883495
8,2003,0
9,2003,0
13,2003,0.000970873786
16,2003,0
1,2007,0.008748906387
2,2007,0.72090988626
3,2007,0.12685914261
4,2007,0.11898512686
8,2007,0.007874015748
9,2007,0
13,2007,0.016622922135
16,2007,0
1,2011,0.025222551929
2,2011,0.58902077151
3,2011,0.12314540059
4,2011,0.23664688427
8,2011,0.000741839763
9,2011,0
13,2011,0.020029673591
16,2011,0
32,2011,0.005192878338
