"party","year","support"
1,1971,0.003777657852
2,1971,0.84511602806
3,1971,0.14678899083
8,1971,0.00431732326
9,1971,0
16,1971,0
1,1975,0.020097772949
2,1975,0.84356328083
3,1975,0.11678435633
8,1975,0.019554589897
9,1975,0
16,1975,0
1,1979,0.040806293019
2,1979,0.86971484759
3,1979,0.055555555556
9,1979,0
16,1979,0
8,1979,0.033923303835
1,1983,0.033829499323
2,1983,0.90437528191
3,1983,0.057284618854
8,1983,0.00451059991
9,1983,0
16,1983,0
1,1987,0.017885323514
2,1987,0.88269331931
3,1987,0.088374539716
8,1987,0
9,1987,0
13,1987,0.011046817464
16,1987,0
1,1991,0.01597582038
2,1991,0.84628670121
3,1991,0.13687392055
8,1991,0
9,1991,0
13,1991,0.000863557858
16,1991,0
1,1995,0.032766486935
2,1995,0.84736623808
3,1995,0.11862297802
8,1995,0
9,1995,0
13,1995,0.001244296972
16,1995,0
1,1999,0.033613445378
2,1999,0.76028306059
3,1999,0.15391419726
4,1999,0.050420168067
8,1999,0
9,1999,0
13,1999,0.001769128704
16,1999,0
1,2003,0.023307933662
2,2003,0.7516808606
3,2003,0.14791573286
4,2003,0.068579112506
8,2003,0
9,2003,0
13,2003,0.008516360377
16,2003,0
1,2007,0.028029322984
2,2007,0.74601121173
3,2007,0.094868477792
4,2007,0.11297973264
8,2007,0.007330746011
9,2007,0
13,2007,0.01078050884
16,2007,0
1,2011,0.024215958714
2,2011,0.75744342993
3,2011,0.077014688368
4,2011,0.12624057166
8,2011,0.00079396586
9,2011,0
13,2011,0.007542675665
16,2011,0
32,2011,0.006748709805
