"party","year","support"
1,1971,0.15575934417
2,1971,0.038349312213
3,1971,0.29915242462
4,1971,0.16381825761
7,1971,0.01806308184
8,1971,0.170209809644
9,1971,0
16,1971,0.154647769903
1,1975,0.13905079101
2,1975,0.044129891757
3,1975,0.3518734388
4,1975,0.19383846794
7,1975,0.036636136553
8,1975,0.133888426311
9,1975,0.001498751041
16,1975,0.099084096586
1,1979,0.19342127805
2,1979,0.044543429844
3,1979,0.32413911256
4,1979,0.19136542745
7,1979,0.037005310947
9,1979,0
16,1979,0.02689737879
8,1979,0.182628062358
1,1983,0.17390569545
2,1983,0.046476254859
3,1983,0.30623626838
4,1983,0.20770660808
7,1983,0.040392090586
8,1983,0.199256379917
9,1983,0
16,1983,0.026026702721
1,1987,0.14629068887
2,1987,0.036336109008
3,1987,0.22956093868
4,1987,0.24337623013
7,1987,0.031037093111
8,1987,0.129258137778
9,1987,0.039174867525
16,1987,0.144965934899
1,1991,0.14519427403
2,1991,0.034393009853
3,1991,0.16861870236
4,1991,0.21193530396
7,1991,0.022494887526
8,1991,0.195575385764
9,1991,0
13,1991,0.035880275144
16,1991,0.185908161369
1,1995,0.10290055249
2,1995,0.028832872928
3,1995,0.16229281768
4,1995,0.2515538674
7,1995,0.017783149171
8,1995,0.146926795583
9,1995,0.005870165746
13,1995,0.042299723757
16,1995,0.241540055251
1,1999,0.14570230608
2,1999,0.071628232006
3,1999,0.16037735849
4,1999,0.42767295597
7,1999,0.030223619846
8,1999,0.050663871419
9,1999,0
13,1999,0.034765897973
16,1999,0.078965758212
1,2003,0.14237707817
2,2003,0.085426246905
3,2003,0.18677042802
4,2003,0.45525291829
7,2003,0.06827025115
8,2003,0.004952246197
9,2003,0.004952246197
13,2003,0.029359745313
16,2003,0.022638839759
1,2007,0.1269272699
2,2007,0.056533250273
3,2007,0.18626382183
4,2007,0.45429060894
7,2007,0.035508487774
8,2007,0.050459429995
9,2007,0
13,2007,0.066344806105
16,2007,0.023672325183
1,2011,0.13991274259
2,2011,0.05716864751
3,2011,0.15886866255
4,2011,0.44155258011
7,2011,0.027079885663
8,2011,0.014141718068
9,2011,0
13,2011,0.048292462765
16,2011,0.022265683767
31,2011,0.041221603731
32,2011,0.049496013239
