"party","year","support"
1,1971,0.34813695871
2,1971,0.12984222894
3,1971,0.24212823095
4,1971,0.042396777442
8,1971,0.13890567304
9,1971,0
16,1971,0.098590130916
1,1975,0.3421958862
2,1975,0.11047684051
3,1975,0.28328110942
4,1975,0.052275618155
8,1975,0.11168678063
9,1975,0.047715074613
16,1975,0.052368690472
1,1979,0.37407061461
2,1979,0.10222305249
3,1979,0.27733980945
4,1979,0.056043340183
7,1979,0.034896319821
9,1979,0.07969362974
16,1979,0
8,1979,0.075733233701
1,1983,0.3564100867
2,1983,0.098120325634
3,1983,0.29525448408
4,1983,0.048083923489
8,1983,0.046131444834
9,1983,0.093685882587
13,1983,0.017737772189
16,1983,0.044576080482
1,1987,0.31608790364
2,1987,0.097610199897
3,1987,0.21866991287
4,1987,0.047539723219
7,1987,0.040267811379
8,1987,0.025627883137
9,1987,0.098218862122
13,1987,0.072494874423
16,1987,0.083482829319
1,1991,0.34004662005
2,1991,0.094421134421
3,1991,0.26728826729
4,1991,0.074032634033
7,1991,0.030924630925
8,1991,0
9,1991,0
13,1991,0.093892773893
16,1991,0.099393939394
1,1995,0.28291287565
2,1995,0.096188309898
3,1995,0.29438930245
4,1995,0.078990901572
7,1995,0.018507030604
8,1995,0.052453818582
9,1995,0
13,1995,0.082092638544
16,1995,0.094465122691
1,1999,0.28469241774
2,1999,0.097581262268
3,1999,0.26403167315
4,1999,0.15387430549
7,1999,0.029377516053
8,1999,0.023754865755
9,1999,0
13,1999,0.089030841401
16,1999,0.057657118142
1,2003,0.24605458743
2,2003,0.092665802208
3,2003,0.27644770549
4,2003,0.22856510326
7,2003,0.025870520889
8,2003,0.002371991524
9,2003,0
13,2003,0.11344444796
16,2003,0.014579841235
1,2007,0.20631980537
2,2007,0.12255335619
3,2007,0.27438350105
4,2007,0.23717239854
7,2007,0.018964945262
8,2007,0
9,2007,0
13,2007,0.13048767002
16,2007,0.010118323565
1,2011,0.15280860989
2,2011,0.077163008964
3,2011,0.25691966167
4,2011,0.21892826032
7,2011,0.036979795993
8,2011,0
9,2011,0
13,2011,0.13193019923
16,2011,0.00314721668
31,2011,0.066962654902
32,2011,0.055160592351
