"party","year","support"
1,1971,0.331031976745
2,1971,0.006540697674
3,1971,0.074854651163
4,1971,0.55305232558
8,1971,0.001090116279
9,1971,0.014534883721
16,1971,0.018895348837
1,1975,0.294070512819
3,1975,0.10977564103
4,1975,0.49679487179
8,1975,0.02483974359
9,1975,0.039262820513
13,1975,0.012019230769
16,1975,0.023237179487
1,1979,0.254523026319
2,1979,0.014391447368
3,1979,0.15995065789
4,1979,0.42393092105
9,1979,0.047286184211
13,1979,0.078125
16,1979,0
8,1979,0.021792763157
1,1983,0.39739304813
2,1983,0.013034759358
3,1983,0.10294117647
4,1983,0.35294117647
8,1983,0.029077540107
9,1983,0.053810160428
13,1983,0.049465240642
16,1983,0.001336898396
1,1987,0.320590207917
2,1987,0.013749161636
3,1987,0.10563380282
4,1987,0.3893360161
8,1987,0.005700871898
9,1987,0.085848423876
13,1987,0.075788061704
16,1987,0.003353454058
1,1991,0.286266924562
2,1991,0.00805931657
3,1991,0.13765312701
4,1991,0.41166989039
8,1991,0.030947775629
9,1991,0.038362346873
13,1991,0.057382333978
16,1991,0.029658284977
1,1995,0.229396126089
2,1995,0.034561336878
3,1995,0.14963919483
4,1995,0.35928598557
8,1995,0.012913026965
9,1995,0.117356627421
13,1995,0.037979491075
16,1995,0.058868211166
1,1999,0.261347517734
2,1999,0.024822695035
3,1999,0.16560283688
4,1999,0.30709219858
8,1999,0.043617021277
9,1999,0.085106382979
13,1999,0.086879432624
16,1999,0.025531914893
1,2003,0.201848613539
2,2003,0.045715713215
3,2003,0.12915313515
4,2003,0.36897327005
7,2003,0.010991756183
8,2003,0.010492130902
9,2003,0.092680489633
13,2003,0.094678990757
16,2003,0.045465900575
1,2007,0.15804661487
2,2007,0.019311875694
3,2007,0.17336293008
4,2007,0.37425083241
7,2007,0.001109877913
8,2007,0.033740288568
9,2007,0.056825749167
13,2007,0.14317425083
16,2007,0.040177580466
1,2011,0.150899742933
2,2011,0.014395886889
3,2011,0.17557840617
4,2011,0.40694087404
7,2011,0.001542416452
8,2011,0.021079691516
9,2011,0.031876606684
13,2011,0.10154241645
16,2011,0.038303341902
31,2011,0.034961439589
32,2011,0.022879177378
