"party","year","support"
1,1971,0.30744485294
2,1971,0.31158088235
3,1971,0.23988970588
4,1971,0.11121323529
8,1971,0.029871323529
9,1971,0
16,1971,0
1,1975,0.31116389549
2,1975,0.41140142518
3,1975,0.20427553444
4,1975,0.070308788599
8,1975,0.002850356295
9,1975,0
16,1975,0
1,1979,0.25478723404
2,1979,0.3920212766
3,1979,0.25957446809
4,1979,0.093617021277
9,1979,0
16,1979,0
8,1979,0
1,1983,0.28907922912
2,1983,0.37944325482
3,1983,0.19271948608
4,1983,0.1113490364
8,1983,0.027408993576
9,1983,0
16,1983,0
1,1987,0.16213885295
2,1987,0.39284174213
3,1987,0.24967658473
4,1987,0.15222078482
8,1987,0.014661492022
9,1987,0.003449762829
13,1987,0.025010780509
16,1987,0
1,1991,0.19421101774
2,1991,0.40476190476
3,1991,0.17880485528
4,1991,0.12138188609
8,1991,0.086834733894
9,1991,0
16,1991,0.014005602241
1,1995,0.18583212033
2,1995,0.34206695779
3,1995,0.10092188258
4,1995,0.069868995633
8,1995,0.270742358083
9,1995,0.012130033964
13,1995,0.012130033964
16,1995,0.006307617661
1,1999,0.1175716118
2,1999,0.43223599829
3,1999,0.1188542112
4,1999,0.088071825566
8,1999,0.239846088071
9,1999,0
16,1999,0.003420265071
1,2003,0.14630779848
2,2003,0.34334023464
3,2003,0.15148378192
4,2003,0.17425810904
7,2003,0.000345065562
8,2003,0.169772256729
9,2003,0
13,2003,0.014147688061
16,2003,0.000345065562
1,2007,0.23249469536
2,2007,0.28311609579
3,2007,0.16580782055
4,2007,0.2264322522
7,2007,0.005456198848
8,2007,0.046680812367
9,2007,0
13,2007,0.03940588057
16,2007,0.000606244316
1,2011,0.1624928856
2,2011,0.25384177575
3,2011,0.21058622652
4,2011,0.24900398406
7,2011,0.010529311326
8,2011,0.039556061469
9,2011,0
13,2011,0.048662492886
16,2011,0.002276607854
31,2011,0.016789982925
32,2011,0.006260671599
