"party","year","support"
1,1971,0.3326943912
2,1971,0.50495874656
3,1971,0.085590465872
8,1971,0.076756396366
9,1971,0
16,1971,0
1,1975,0.29463589584
2,1975,0.58373616092
3,1975,0.10104475285
8,1975,0.020583190395
9,1975,0
16,1975,0
1,1979,0.339877493325
2,1979,0.56211716664
3,1979,0.048374430658
9,1979,0
16,1979,0
8,1979,0.049630909376
1,1983,0.37880624688
2,1983,0.5193610497
3,1983,0.068958140198
8,1983,0.032874563218
9,1983,0
16,1983,0
1,1987,0.36875047131
2,1987,0.5473192067
3,1987,0.058668275394
8,1987,0.008370409471
9,1987,0
13,1987,0.016891637131
16,1987,0
1,1991,0.44124013686
2,1991,0.4126108512
3,1991,0.11465679771
8,1991,0
9,1991,0
13,1991,0.031492214231
16,1991,0
1,1995,0.397806580256
2,1995,0.49194084413
3,1995,0.074858757062
8,1995,0
9,1995,0.010468594217
13,1995,0.024925224327
16,1995,0
1,1999,0.270685673334
2,1999,0.40224575934
3,1999,0.097794059091
4,1999,0.14326670383
8,1999,0
9,1999,0
13,1999,0.086007804412
16,1999,0
1,2003,0.29667833241
2,2003,0.35789279794
3,2003,0.12832320255
4,2003,0.17424940136
8,2003,0
9,2003,0
13,2003,0.042856265733
16,2003,0
1,2007,0.246985934357
2,2007,0.36447867828
3,2007,0.12000446528
4,2007,0.16945746818
8,2007,0.053360125028
9,2007,0
13,2007,0.045713328868
16,2007,0
1,2011,0.23456379031
2,2011,0.31314813053
3,2011,0.11097897441
4,2011,0.19298829797
8,2011,0.057511178765
9,2011,0
13,2011,0.082722861764
16,2011,0
32,2011,0.008086766245
