"party","year","support"
1,1971,0.12752009895
2,1971,0.021397649969
3,1971,0.35522572665
4,1971,0.32170686456
7,1971,0.065924551639
8,1971,0.047619047619
9,1971,0
16,1971,0.060606060606
1,1975,0.08190310667
2,1975,0.018900716924
3,1975,0.33423854008
4,1975,0.32772105149
7,1975,0.062459265696
8,1975,0.05757114925
9,1975,0.005539865305
16,1975,0.111666304583
1,1979,0.080232282531
2,1979,0.013984356483
3,1979,0.30824840009
4,1979,0.42889310263
7,1979,0.054041242
9,1979,0.032116615312
16,1979,0.063759184641
8,1979,0.018724816307
1,1983,0.067213708218
2,1983,0.011584409316
3,1983,0.33799927597
4,1983,0.33618921202
7,1983,0.048992397731
8,1983,0.072161216363
9,1983,0.034994569808
16,1983,0.090865210571
1,1987,0.12843637944
2,1987,0.007171574487
3,1987,0.21080082582
4,1987,0.36575029882
7,1987,0.032706726068
8,1987,0.050527002064
9,1987,0.008801477779
13,1987,0.08573291318
16,1987,0.110072802346
1,1991,0.091225103345
2,1991,0.005449079293
3,1991,0.19175122135
4,1991,0.31191281473
7,1991,0.042747087561
8,1991,0.038331454341
9,1991,0.023769259677
13,1991,0.093761743705
16,1991,0.201052236006
1,1995,0.108581066839
2,1995,0.006325110689
3,1995,0.26491671938
4,1995,0.27261227071
7,1995,0.05017921147
8,1995,0.030044275774
9,1995,0.012861058402
13,1995,0.057031414716
16,1995,0.197448872022
1,1999,0.14105865522
2,1999,0.012589413448
3,1999,0.28669527897
4,1999,0.28230805913
7,1999,0.04988078207
8,1999,0.032045779685
9,1999,0
13,1999,0.054649499285
16,1999,0.140772532189
1,2003,0.15416446557
2,2003,0.024476140166
3,2003,0.26888536714
4,2003,0.31255502729
7,2003,0.078358865998
8,2003,0.011973939073
9,2003,0
13,2003,0.067881669308
16,2003,0.081704525444
1,2007,0.15424528302
2,2007,0.044968553459
3,2007,0.20062893082
4,2007,0.36564465409
7,2007,0.058805031447
8,2007,0.015251572327
9,2007,0
13,2007,0.09143081761
16,2007,0.069025157233
1,2011,0.099548104002
2,2011,0.016765996463
3,2011,0.16890431593
4,2011,0.30656886502
7,2011,0.049512083306
8,2011,0.024101119916
9,2011,0.000523937389
13,2011,0.068701290196
16,2011,0.044534678106
31,2011,0.060056323269
32,2011,0.1607832864
