"party","year","support"
1,1971,0.30106693416
2,1971,0.023481670618
3,1971,0.41154477476
4,1971,0.039531278497
8,1971,0.031871238373
9,1971,0.13158854642
16,1971,0.060915557177
1,1975,0.28955195694
2,1975,0.015816061565
3,1975,0.39431566026
4,1975,0.055096548794
8,1975,0.023322789292
9,1975,0.15018176668
13,1975,0.009064727822
16,1975,0.062650488646
1,1979,0.38104950863
2,1979,0.01841893813
3,1979,0.4272822795
4,1979,0.031027875641
9,1979,0.096359478336
13,1979,0.0301625564
16,1979,0
8,1979,0.015699363373
1,1983,0.36127636561
2,1983,0.010128324893
3,1983,0.44338463051
4,1983,0.028713309406
8,1983,0.020600816166
9,1983,0.074143271548
13,1983,0.042430797974
16,1983,0.019322483898
1,1987,0.3786652592
2,1987,0.018355618109
3,1987,0.3547384471
4,1987,0.03712174525
8,1987,0.028266479005
9,1987,0.077468918602
13,1987,0.080928923293
16,1987,0.02445460943
1,1991,0.37924771502
2,1991,0.023142723225
3,1991,0.35065619873
4,1991,0.053902038903
8,1991,0.018104054371
9,1991,0.080735880009
13,1991,0.051558471994
16,1991,0.04265291774
1,1995,0.36387977776
2,1995,0.029185353772
3,1995,0.31113193654
4,1995,0.036816386639
8,1995,0.018341254435
9,1995,0.152152085149
13,1995,0.023763304103
16,1995,0.0647299016
1,1999,0.314163463634
2,1999,0.017912829067
3,1999,0.3119152948
4,1999,0.051852926246
8,1999,0.033432446153
9,1999,0.135180216112
13,1999,0.03423018348
16,1999,0.10131264051
1,2003,0.212615815554
2,2003,0.018153415212
3,2003,0.40379228615
4,2003,0.13843999138
7,2003,0.004309416074
8,2003,0.008295625943
9,2003,0.100086188321
13,2003,0.072882999354
16,2003,0.041424262012
1,2007,0.171619163126
2,2007,0.046143668339
3,2007,0.3764816142
4,2007,0.19923920834
7,2007,0.014554275318
8,2007,0.019405700424
9,2007,0.063674954518
13,2007,0.080379293236
16,2007,0.028502122498
1,2011,0.215305090457
2,2011,0.028767277222
3,2011,0.37285088212
4,2011,0.19766265873
7,2011,0.029048207664
8,2011,0.014664569052
9,2011,0.027587369367
13,2011,0.053208225643
16,2011,0.027755927633
31,2011,0.028711091134
32,2011,0.004438700978
