"party","year","support"
1,1971,0.42446206116
2,1971,0.39569648924
3,1971,0.093771234428
4,1971,0.05798414496
8,1971,0.028086070215
9,1971,0
16,1971,0
1,1975,0.39941832283
2,1975,0.49878817256
3,1975,0.079980610761
4,1975,0.012603005332
8,1975,0.009209888512
9,1975,0
16,1975,0
1,1979,0.41223175966
2,1979,0.49613733906
3,1979,0.085836909871
4,1979,0.005793991416
9,1979,0
16,1979,0
8,1979,0
1,1983,0.37745294353
2,1983,0.5034040849
3,1983,0.082098518222
4,1983,0.019623548258
8,1983,0.017420905086
9,1983,0
16,1983,0
1,1987,0.32278333721
2,1987,0.52245752851
3,1987,0.097277170119
4,1987,0.02350477077
8,1987,0.011403304631
9,1987,0.002559925529
13,1987,0.02001396323
16,1987,0
1,1991,0.32853954872
2,1991,0.47284899578
3,1991,0.062484502851
4,1991,0.065212000992
8,1991,0.065707909745
9,1991,0
16,1991,0.005207041904
1,1995,0.294770669
2,1995,0.51504528192
3,1995,0.050540461583
4,1995,0.032427695004
8,1995,0.091148115688
9,1995,0.000292141396
13,1995,0.010809231668
16,1995,0.004966403739
1,1999,0.27525744503
2,1999,0.5096020039
3,1999,0.073476203729
4,1999,0.063456721403
8,1999,0.076537712218
9,1999,0
16,1999,0.001669913721
1,2003,0.21142284569
2,2003,0.36332665331
3,2003,0.11783567134
4,2003,0.22925851703
7,2003,0.000601202405
8,2003,0.053507014029
9,2003,0
13,2003,0.021442885772
16,2003,0.002605210421
1,2007,0.17620098455
2,2007,0.4240366661
3,2007,0.13087760991
4,2007,0.19012052283
7,2007,0.001867255135
8,2007,0.029876082159
9,2007,0
13,2007,0.042267866237
16,2007,0.004753013071
1,2011,0.20706455542
2,2011,0.2893683661
3,2011,0.18444405777
4,2011,0.22811901862
7,2011,0.000696015312
8,2011,0.034278754133
9,2011,0
13,2011,0.035322777101
16,2011,0.002262049765
31,2011,0.01270227945
32,2011,0.005742126327
