"party","year","support"
1,1971,0.004213483146
2,1971,0.99297752809
3,1971,0.002106741573
8,1971,0.000702247191
9,1971,0
16,1971,0
1,1975,0
2,1975,0.96842936069
3,1975,0.031570639305
8,1975,0
9,1975,0
16,1975,0
1,1979,0.26202661208
2,1979,0.67349027636
3,1979,0.033776867963
9,1979,0
16,1979,0
8,1979,0.030706243603
1,1983,0.044090056285
2,1983,0.91275797373
3,1983,0.043151969981
8,1983,0
9,1983,0
16,1983,0
1,1987,0.004102564103
2,1987,0.93128205128
3,1987,0.06358974359
8,1987,0
9,1987,0
13,1987,0.001025641026
16,1987,0
1,1991,0.012244897959
2,1991,0.90204081633
3,1991,0.084081632653
8,1991,0
9,1991,0
13,1991,0.001632653061
16,1991,0
1,1995,0.024626209323
2,1995,0.82409850484
3,1995,0.15127528584
8,1995,0
9,1995,0
13,1995,0
16,1995,0
1,1999,0.036947791165
2,1999,0.81445783133
3,1999,0.10763052209
4,1999,0.037751004016
8,1999,0
9,1999,0
13,1999,0.003212851406
16,1999,0
1,2003,0.024390243902
2,2003,0.77032520325
3,2003,0.12195121951
4,2003,0.081300813008
8,2003,0
9,2003,0
13,2003,0.002032520325
16,2003,0
1,2007,0.019725557461
2,2007,0.7487135506
3,2007,0.1166380789
4,2007,0.10463121784
8,2007,0.005145797598
9,2007,0
13,2007,0.005145797599
16,2007,0
1,2011,0.007468259895
2,2011,0.8498879761
3,2011,0.047796863331
4,2011,0.08140403286
8,2011,0
9,2011,0
13,2011,0.013442867812
16,2011,0
32,2011,0
