"party","year","support"
1,1971,0.093023255814
2,1971,0.3023255814
3,1971,0.54263565891
8,1971,0.062015503876
9,1971,0
16,1971,0
1,1975,0.068965517241
2,1975,0.52873563218
3,1975,0.40229885057
8,1975,0
9,1975,0
16,1975,0
1,1979,0.12592592593
2,1979,0.52592592593
3,1979,0.34814814815
9,1979,0
16,1979,0
8,1979,0
1,1983,0.15432098765
2,1983,0.56172839506
3,1983,0.27160493827
4,1983,0.012345679012
8,1983,0
9,1983,0
16,1983,0
1,1987,0.21481481481
2,1987,0.58518518519
3,1987,0.19259259259
4,1987,0
8,1987,0.007407407407
9,1987,0
16,1987,0
1,1991,0.15151515152
2,1991,0.29545454545
3,1991,0.2803030303
4,1991,0.037878787879
8,1991,0.23484848485
9,1991,0
16,1991,0
1,1995,0.12931034483
2,1995,0.33620689655
3,1995,0.19827586207
4,1995,0.23275862069
8,1995,0.01724137931
9,1995,0
16,1995,0.086206896552
1,1999,0.058333333333
2,1999,0.35833333333
3,1999,0.091666666667
4,1999,0.49166666667
8,1999,0
9,1999,0
16,1999,0
1,2003,0.034246575342
2,2003,0.41095890411
3,2003,0.12671232877
4,2003,0.42808219178
8,2003,0
9,2003,0
16,2003,0
1,2007,0.1375
2,2007,0.5475
3,2007,0.025
4,2007,0.2825
7,2007,0
8,2007,0
9,2007,0
13,2007,0.0075
16,2007,0
1,2011,0.10365853659
2,2011,0.38109756098
3,2011,0.033536585366
4,2011,0.4237804878
7,2011,0
8,2011,0.003048780488
9,2011,0
13,2011,0.030487804878
16,2011,0
32,2011,0.024390243902
