"party","year","support"
1,1971,0.14384049371
2,1971,0.066460954189
3,1971,0.41324471873
4,1971,0.084737716592
7,1971,0.079515784477
8,1971,0.098504628531
9,1971,0
16,1971,0.113695703774
1,1975,0.19708276798
2,1975,0.055970149254
3,1975,0.37483039349
4,1975,0.060719131615
7,1975,0.073609226594
8,1975,0.056309362279
9,1975,0.000678426052
16,1975,0.180800542736
1,1979,0.23484201537
2,1979,0.073014517506
3,1979,0.41631084543
4,1979,0.10418445773
7,1979,0.088385994876
9,1979,0
16,1979,0.019641332194
8,1979,0.063620836892
1,1983,0.26561264822
2,1983,0.0604743083
3,1983,0.42964426877
4,1983,0.069169960474
7,1983,0.06837944664
8,1983,0.06324110672
9,1983,0
16,1983,0.04347826087
1,1987,0.24403874814
2,1987,0.068926974665
3,1987,0.27421758569
4,1987,0.13971684054
7,1987,0.041356184799
8,1987,0.036140089419
9,1987,0.042101341282
16,1987,0.15350223547
1,1991,0.19546520719
2,1991,0.031274433151
3,1991,0.21071149335
4,1991,0.17083659109
7,1991,0.032838154808
8,1991,0.028928850665
9,1991,0
13,1991,0.04808444097
16,1991,0.281860828769
1,1995,0.17035245335
2,1995,0.052522460263
3,1995,0.11437456807
4,1995,0.1796821009
7,1995,0.03593642018
8,1995,0.040774015204
9,1995,0.017622667588
13,1995,0.037664132688
16,1995,0.351071181758
1,1999,0.1897996357
2,1999,0.086338797814
3,1999,0.15227686703
4,1999,0.38433515483
7,1999,0.058287795993
8,1999,0.025136612022
9,1999,0
13,1999,0.021857923497
16,1999,0.081967213114
1,2003,0.17119464086
2,2003,0.048381094157
3,2003,0.15928544846
4,2003,0.51209527354
7,2003,0.066244882769
8,2003,0.001488649051
9,2003,0.004838109416
13,2003,0.021213248977
16,2003,0.015258652772
1,2007,0.10436602871
2,2007,0.051136363636
3,2007,0.11244019139
4,2007,0.58403110048
7,2007,0.048744019139
8,2007,0.037679425837
9,2007,0
13,2007,0.030801435407
16,2007,0.030801435407
1,2011,0.13056292367
2,2011,0.059239610964
3,2011,0.090775125258
4,2011,0.56557618627
7,2011,0.025641025641
8,2011,0.006483937518
9,2011,0
13,2011,0.020925434719
16,2011,0.012083701739
31,2011,0.030061892131
32,2011,0.058650162098
