"party","year","support"
1,1971,0.64641744548
3,1971,0.35358255452
8,1971,0
9,1971,0
16,1971,0
1,1975,0.53527607362
2,1975,0.17791411043
3,1975,0.28680981595
8,1975,0
9,1975,0
16,1975,0
1,1979,0
9,1979,0
16,1979,0
8,1979,0
1,1983,0.45627376426
2,1983,0.12357414449
3,1983,0.17490494297
8,1983,0.24524714829
9,1983,0
16,1983,0
1,1987,0
8,1987,0
9,1987,0
16,1987,0
1,1991,0.37042253521
2,1991,0.14225352113
8,1991,0.32253521127
9,1991,0
16,1991,0.16478873239
1,1995,0.32297551789
2,1995,0.049905838041
3,1995,0.28060263653
4,1995,0.25517890772
8,1995,0.016007532957
9,1995,0
16,1995,0.075329566855
1,1999,0.31623134328
3,1999,0.22947761194
4,1999,0.45429104478
8,1999,0
9,1999,0
16,1999,0
1,2003,0.36956521739
3,2003,0.16485507246
4,2003,0.45652173913
8,2003,0.009057971014
9,2003,0
16,2003,0
1,2007,0.71428571429
8,2007,0.28571428571
9,2007,0
16,2007,0
1,2011,0.51851851852
2,2011,0.059259259259
4,2011,0.33888888889
8,2011,0.011111111111
9,2011,0
13,2011,0.072222222222
16,2011,0
