"party","year","support"
1,1971,0.24758903848
2,1971,0.075909481524
3,1971,0.34249976129
4,1971,0.17826792705
8,1971,0.063114675833
9,1971,0
16,1971,0.092619115822
1,1975,0.24473684211
2,1975,0.071862348178
3,1975,0.345951417
4,1975,0.17722672065
8,1975,0.095344129555
9,1975,0.02560728745
16,1975,0.039271255061
1,1979,0.25495403473
2,1979,0.048621041879
3,1979,0.34525025536
4,1979,0.18937691522
7,1979,0.052808988764
9,1979,0.044126659857
16,1979,0
8,1979,0.064862104188
1,1983,0.25707183268
2,1983,0.049974284245
3,1983,0.37647865592
4,1983,0.14846562661
8,1983,0.028030173153
9,1983,0.086747814161
13,1983,0.01842962455
16,1983,0.034801988685
1,1987,0.21704737357
2,1987,0.078659674696
3,1987,0.25135543507
4,1987,0.16594080526
7,1987,0.03733001511
8,1987,0.022664652031
9,1987,0.089680917252
13,1987,0.061683405919
16,1987,0.075637721092
1,1991,0.21023765996
2,1991,0.054021937843
3,1991,0.29341864717
4,1991,0.13391224863
7,1991,0.033363802559
8,1991,0
9,1991,0
13,1991,0.084552102377
16,1991,0.190493601462
1,1995,0.12985881123
2,1995,0.039219104061
3,1995,0.2923130556
4,1995,0.17927488234
7,1995,0.013421648945
8,1995,0.117570158615
9,1995,0
13,1995,0.091772703504
16,1995,0.136569635699
1,1999,0.17541602333
2,1999,0.04237433522
3,1999,0.27714873906
4,1999,0.22979927946
7,1999,0.026591182021
8,1999,0.025561845943
9,1999,0
13,1999,0.084577114428
16,1999,0.138531480524
1,2003,0.16265161725
2,2003,0.040178571429
3,2003,0.26061320755
4,2003,0.29708557951
7,2003,0.036556603774
8,2003,0.00682277628
9,2003,0
13,2003,0.16096698113
16,2003,0.035124663073
1,2007,0.18209899242
2,2007,0.051261307641
3,2007,0.28094432595
4,2007,0.28991689343
7,2007,0.033978083401
8,2007,0
9,2007,0
13,2007,0.14966536736
16,2007,0.012135029786
1,2011,0.09581046342
2,2011,0.034183283541
3,2011,0.27617591885
4,2011,0.3032724241
7,2011,0.044049190579
8,2011,0
9,2011,0
13,2011,0.1533384284
16,2011,0.005210866393
31,2011,0.035572847912
32,2011,0.052386576808
