"party","year","support"
1,1971,0.56104868914
2,1971,0.00074906367
3,1971,0.089138576779
4,1971,0.2734082397
8,1971,0.009737827715
9,1971,0.015730337079
16,1971,0.050187265917
1,1975,0.56677316294
2,1975,0.005750798722
3,1975,0.083067092652
4,1975,0.24984025559
8,1975,0.018530351438
9,1975,0.070926517572
13,1975,0.003194888179
16,1975,0.001916932908
1,1979,0.51995163241
2,1979,0.012091898428
3,1979,0.11970979444
4,1979,0.2345828295
9,1979,0.052599758162
13,1979,0.036880290206
16,1979,0
8,1979,0.024183796856
1,1983,0.54536390828
2,1983,0.00149551346
3,1983,0.071784646062
4,1983,0.27517447657
8,1983,0.008474576271
9,1983,0.071784646062
13,1983,0.0259222333
16,1983,0
1,1987,0.388730093915
2,1987,0.001633319722
3,1987,0.10085749285
4,1987,0.3511637403
8,1987,0.040424663128
9,1987,0.062066149449
13,1987,0.054716210698
16,1987,0.000408329931
1,1991,0.33966335779
2,1991,0.023305999137
3,1991,0.13508847648
4,1991,0.36210617177
8,1991,0.010789814416
9,1991,0.058264997842
13,1991,0.024600776867
16,1991,0.046180405697
1,1995,0.31415420023
2,1995,0.021288837745
3,1995,0.16743383199
4,1995,0.31760644419
8,1995,0.020138089758
9,1995,0.116225546605
13,1995,0.029344073648
16,1995,0.013808975834
1,1999,0.24534005038
2,1999,0.020151133501
3,1999,0.1476070529
4,1999,0.39496221662
8,1999,0.055415617128
9,1999,0.049370277078
13,1999,0.067002518892
16,1999,0.020151133502
1,2003,0.32524536532
2,2003,0.031897491821
3,2003,0.14040348964
4,2003,0.30234460196
7,2003,0.000817884406
8,2003,0.001090512541
9,2003,0.061341330425
13,2003,0.10196292257
16,2003,0.034896401309
1,2007,0.243323442135
2,2007,0.053142702994
3,2007,0.14243323442
4,2007,0.34097653089
7,2007,0.004046398705
8,2007,0.024008632317
9,2007,0.049096304289
13,2007,0.13029403831
16,2007,0.012678715942
1,2011,0.199738562092
2,2011,0.04339869281
3,2011,0.20470588235
4,2011,0.34980392157
7,2011,0.002614379085
8,2011,0.00679738562
9,2011,0.015947712418
13,2011,0.10980392157
16,2011,0.002875816993
31,2011,0.036862745098
32,2011,0.027450980392
