"party","year","support"
1,1971,0.064587525151
2,1971,0.6569416499
3,1971,0.1
4,1971,0.070020120724
8,1971,0
9,1971,0
16,1971,0.108450704225
1,1975,0.069895038168
2,1975,0.59971374046
3,1975,0.094465648855
4,1975,0.062738549618
8,1975,0.062738549618
9,1975,0
16,1975,0.110448473282
1,1979,0.09779655901
2,1979,0.57802595835
3,1979,0.13462118925
4,1979,0.085722909749
9,1979,0
16,1979,0.031089646846
8,1979,0.072743736794
1,1983,0.11959347672
2,1983,0.49255495155
3,1983,0.13471992437
4,1983,0.081068305365
7,1983,0.043488536989
8,1983,0.059560387615
9,1983,0
13,1983,0.043488536989
16,1983,0.025525880407
1,1987,0.12165112125
2,1987,0.37785274856
3,1987,0.063901567771
4,1987,0.077396308791
8,1987,0.163326056758
9,1987,0.004961301846
13,1987,0.086723556261
16,1987,0.10418733876
1,1991,0.13914027149
2,1991,0.31523378582
3,1991,0.09125188537
4,1991,0.11689291101
7,1991,0.028657616893
8,1991,0.043552036199
9,1991,0
13,1991,0.081636500754
16,1991,0.183634992454
1,1995,0.16992824527
2,1995,0.22374429224
3,1995,0.12997390737
4,1995,0.18917155903
7,1995,0.019732550554
8,1995,0.030332681018
9,1995,0
13,1995,0.097684279191
16,1995,0.139432485326
1,1999,0.1769815418
2,1999,0.25153818313
3,1999,0.12595005429
4,1999,0.28266377126
7,1999,0.015562794064
8,1999,0.024249004705
9,1999,0
13,1999,0.050307636627
16,1999,0.072747014114
1,2003,0.12976235383
2,2003,0.21425877028
3,2003,0.10448887212
4,2003,0.45869483214
7,2003,0.009430403621
8,2003,0.007921539042
9,2003,0
13,2003,0.06299509619
16,2003,0.012448132781
1,2007,0.13014981273
2,2007,0.17634207241
3,2007,0.086142322097
4,2007,0.47191011236
7,2007,0.007178526841
8,2007,0.011860174782
9,2007,0
13,2007,0.085830212235
16,2007,0.030586766542
1,2011,0.098519190088
2,2011,0.18615896041
3,2011,0.098216983983
4,2011,0.43850105772
7,2011,0.013297068601
8,2011,0
9,2011,0
13,2011,0.044726503475
16,2011,0.026291931097
31,2011,0.039891205802
32,2011,0.054397098821
