"party","year","support"
1,1971,0.32564450475
2,1971,0.24066536007
3,1971,0.23644404241
7,1971,0.056233981607
8,1971,0.071310116086
9,1971,0.007437559676
16,1971,0.062264435399
1,1975,0.30292703706
2,1975,0.29465100712
3,1975,0.21949735289
8,1975,0.080447879267
9,1975,0.010466743747
16,1975,0.092009979919
1,1979,0.33363802559
2,1979,0.29981718464
3,1979,0.28420170628
7,1979,0.023461304083
9,1979,0
16,1979,0
8,1979,0.058881779403
1,1983,0.34492753623
2,1983,0.28278543655
3,1983,0.23343937787
4,1983,0.015058324496
8,1983,0.096076352068
9,1983,0.027712972782
16,1983,0
1,1987,0.26899465838
2,1987,0.29028143187
3,1987,0.16949693056
7,1987,0.022163756677
8,1987,0.097345132743
9,1987,0.050865024316
16,1987,0.100853065455
1,1991,0.27155700858
2,1991,0.26358806702
3,1991,0.15495164147
8,1991,0.076624438087
9,1991,0
13,1991,0.053330608909
16,1991,0.179948235935
1,1995,0.19975796082
2,1995,0.21813781106
3,1995,0.15248468346
4,1995,0.085091899251
7,1995,0.013463429393
8,1995,0.058618863929
9,1995,0
13,1995,0.028590878148
16,1995,0.243854473944
1,1999,0.1746184739
2,1999,0.20208835341
3,1999,0.14618473896
4,1999,0.30787148594
7,1999,0.009076305221
8,1999,0.019036144578
9,1999,0
13,1999,0.023052208835
16,1999,0.118072289156
1,2003,0.1701708796
2,2003,0.19970076384
3,2003,0.1637924246
4,2003,0.38546342232
7,2003,0.010788251043
8,2003,0.017245452398
9,2003,0
13,2003,0.038113237263
16,2003,0.014725568942
1,2007,0.15406183692
2,2007,0.16694452865
3,2007,0.13875416793
4,2007,0.44899969688
7,2007,0.010533494998
8,2007,0.016065474386
9,2007,0
13,2007,0.02561382237
16,2007,0.020915428918
31,2007,0.018111548954
1,2011,0.15946396003
2,2011,0.12782491476
3,2011,0.17786059789
4,2011,0.43731662834
7,2011,0.012290857188
8,2011,0
9,2011,0
13,2011,0.024581714376
16,2011,0.006502259932
31,2011,0.022123542939
32,2011,0.032035524542
