"party","year","support"
1,1971,0.066375068343
2,1971,0.009404045927
3,1971,0.16096227447
4,1971,0.68244942592
7,1971,0.032695462001
8,1971,0.018370694369
9,1971,0
16,1971,0.029743028978
1,1975,0.098954143202
2,1975,0.010458567981
3,1975,0.17206355591
4,1975,0.58849557522
7,1975,0.028157683025
8,1975,0.035498793242
9,1975,0.002514078841
16,1975,0.063857602574
1,1979,0.13047920711
2,1979,0.005824052314
3,1979,0.18187391438
4,1979,0.5475630939
7,1979,0.01982221314
9,1979,0.017369980586
16,1979,0.059875344845
8,1979,0.037192193726
1,1983,0.1435805779
2,1983,0.00963161553
3,1983,0.12511170688
4,1983,0.47145268593
7,1983,0.029490616622
8,1983,0.093039420118
9,1983,0.033859596862
16,1983,0.093833780161
1,1987,0.1310617284
2,1987,0.008790123457
3,1987,0.11841975309
4,1987,0.41708641975
7,1987,0.020641975309
8,1987,0.047308641976
9,1987,0.012839506173
13,1987,0.12
16,1987,0.123851851851
1,1991,0.089720165401
2,1991,0.009135493797
3,1991,0.12058851813
4,1991,0.39994230214
7,1991,0.023367631503
8,1991,0.031060678911
9,1991,0.018174824503
13,1991,0.13972497356
16,1991,0.168285412059
1,1995,0.092007631969
2,1995,0.008267966928
3,1995,0.14861140555
4,1995,0.45442018232
7,1995,0.00847996608
8,1995,0.01536993852
9,1995,0.017913928344
13,1995,0.061797752809
16,1995,0.193131227475
1,1999,0.14031339031
2,1999,0.006105006105
3,1999,0.19688644689
4,1999,0.42602767603
7,1999,0.019129019129
8,1999,0.022385022385
9,1999,0
13,1999,0.061660561661
16,1999,0.127492877493
1,2003,0.14371194625
2,2003,0.006508503044
3,2003,0.23986982994
4,2003,0.39481419274
7,2003,0.031177829099
8,2003,0.005038841066
9,2003,0
13,2003,0.091958849465
16,2003,0.086920008397
1,2007,0.10625583567
2,2007,0.033426704015
3,2007,0.14239028945
4,2007,0.4629318394
7,2007,0.038095238095
8,2007,0.014379084967
9,2007,0
13,2007,0.12147525677
16,2007,0.081045751635
1,2011,0.067604590892
2,2011,0.014735283228
3,2011,0.11906701222
4,2011,0.38548685672
7,2011,0.018289522399
8,2011,0.025620140689
9,2011,0.000518326546
13,2011,0.092558311736
16,2011,0.059755646057
31,2011,0.063828211773
32,2011,0.15253609774
