"party","year","support"
1,1971,0.42803877703
2,1971,0.000745712155
3,1971,0.27218493661
4,1971,0.24459358688
8,1971,0.024608501119
9,1971,0.00298284862
16,1971,0.026845637584
1,1975,0.50076569678
2,1975,0.001531393568
3,1975,0.15926493109
4,1975,0.18989280245
8,1975,0.026799387442
9,1975,0.088055130168
16,1975,0.033690658499
1,1979,0.50844730491
2,1979,0.008045052293
3,1979,0.23330651649
4,1979,0.15446500402
9,1979,0.065969428801
13,1979,0.025744167337
16,1979,0
8,1979,0.004022526146
1,1983,0.61622358555
2,1983,0.002726653033
3,1983,0.23858214042
4,1983,0.076346284935
8,1983,0.00408997955
9,1983,0.025903203818
13,1983,0.015678254942
16,1983,0.020449897751
1,1987,0.53385602281
2,1987,0
3,1987,0.22024233785
4,1987,0.14326443336
8,1987,0.004276550249
9,1987,0.019957234497
13,1987,0.031361368496
16,1987,0.047042052744
1,1991,0.5845959596
2,1991,0.003156565657
3,1991,0.12878787879
4,1991,0.090277777778
8,1991,0.024621212121
9,1991,0.046717171717
13,1991,0.037878787879
16,1991,0.083964646465
1,1995,0.48664440734
2,1995,0.0367278798
3,1995,0.1143572621
4,1995,0.13021702838
8,1995,0.006677796327
9,1995,0.152754590981
13,1995,0.049248747913
16,1995,0.023372287145
1,1999,0.53802008608
2,1999,0.012195121951
3,1999,0.12195121951
4,1999,0.083931133429
8,1999,0.013629842181
9,1999,0.086083213773
13,1999,0.030129124821
16,1999,0.11406025825
1,2003,0.3085412668
2,2003,0.020633397313
3,2003,0.12907869482
4,2003,0.28838771593
7,2003,0.000479846449
8,2003,0.039827255278
9,2003,0.084452975048
13,2003,0.10220729367
16,2003,0.026391554702
1,2007,0.314891655145
2,2007,0.010142923006
3,2007,0.15583218073
4,2007,0.31028123559
7,2007,0.01244813278
8,2007,0.029967727063
9,2007,0.060857538036
13,2007,0.080682342093
16,2007,0.02489626556
1,2011,0.283950617279
2,2011,0.039241622575
3,2011,0.17945326279
4,2011,0.31084656085
7,2011,0.009259259259
8,2011,0.011904761905
9,2011,0.028659611993
13,2011,0.077160493827
16,2011,0.024250440917
31,2011,0.02733686067
32,2011,0.007936507937
