"party","year","support"
1,1971,0.05851800554
2,1971,0.8864265928
3,1971,0.03635734072
4,1971,0.012811634349
8,1971,0.005886426593
9,1971,0
16,1971,0
1,1975,0.092315626612
2,1975,0.7251160392
3,1975,0.17534811759
4,1975,0.004641567818
8,1975,0.002578648788
9,1975,0
16,1975,0
1,1979,0.10405202601
2,1979,0.52376188094
3,1979,0.35267633817
4,1979,0.019509754877
9,1979,0
16,1979,0
8,1979,0
1,1983,0.052251486831
2,1983,0.49830076466
3,1983,0.2689039932
4,1983,0.023789294817
8,1983,0.156754460497
9,1983,0
16,1983,0
1,1987,0.035049762008
2,1987,0.46386845521
3,1987,0.28256166162
4,1987,0.005625270446
8,1987,0.180441367376
9,1987,0.012115967114
13,1987,0.020337516227
16,1987,0
1,1991,0.033751622674
2,1991,0.42189528343
3,1991,0.25659887495
4,1991,0.051492860234
8,1991,0.212462137606
9,1991,0
16,1991,0.023799221116
1,1995,0.050863275782
2,1995,0.3457769482
3,1995,0.17825478301
4,1995,0.0550629958
8,1995,0.336910872608
9,1995,0.006066262249
13,1995,0.013999066729
16,1995,0.013065795614
1,1999,0.030748663102
2,1999,0.32932263815
3,1999,0.1867201426
4,1999,0.1256684492
8,1999,0.323975044565
9,1999,0
16,1999,0.003565062389
1,2003,0.055254237288
2,2003,0.23627118644
3,2003,0.15728813559
4,2003,0.17288135593
7,2003,0.004745762712
8,2003,0.336271186443
9,2003,0
13,2003,0.032881355932
16,2003,0.004406779661
1,2007,0.36276908023
2,2007,0.1822407045
3,2007,0.093688845401
4,2007,0.14652641879
7,2007,0.011007827789
8,2007,0.144324853228
9,2007,0
13,2007,0.052348336595
16,2007,0.007093933464
1,2011,0.29861878453
2,2011,0.13314917127
3,2011,0.15883977901
4,2011,0.19364640884
7,2011,0.005524861878
8,2011,0.12016574586
9,2011,0
13,2011,0.02320441989
16,2011,0.004696132597
31,2011,0.03729281768
32,2011,0.024861878453
