"party","year","support"
1,1971,0.4255888651
2,1971,0.43094218415
3,1971,0.11670235546
8,1971,0.017665952891
9,1971,0
16,1971,0.009100642398
1,1975,0.41176470588
2,1975,0.45385395538
3,1975,0.12271805274
8,1975,0.011663286004
9,1975,0
16,1975,0
1,1979,0.46910239062
2,1979,0.42174109157
3,1979,0.076680198466
9,1979,0.032476319351
16,1979,0
8,1979,0
1,1983,0.47425997426
2,1983,0.40315315315
3,1983,0.08815958816
8,1983,0.016087516088
9,1983,0.01833976834
16,1983,0
1,1987,0.46079484425
2,1987,0.30934479055
3,1987,0.097028284998
8,1987,0.09917651271
9,1987,0.005012531328
16,1987,0.028643036162
1,1991,0.38401305057
2,1991,0.2704730832
3,1991,0.12528548124
7,1991,0.002283849918
8,1991,0.063295269168
9,1991,0
13,1991,0.061337683524
16,1991,0.093311582382
1,1995,0.27164685908
2,1995,0.31375212224
3,1995,0.16095076401
4,1995,0.072325976231
8,1995,0.031918505942
9,1995,0
13,1995,0.031578947368
16,1995,0.117826825131
1,1999,0.27627230668
2,1999,0.30237937872
3,1999,0.15465961666
4,1999,0.22372769332
8,1999,0.009253139458
9,1999,0
13,1999,0.023463317911
16,1999,0.010244547257
1,2003,0.27293653403
2,2003,0.27326537323
3,2003,0.16146004604
4,2003,0.26109832292
7,2003,0.009207497534
8,2003,0
9,2003,0
13,2003,0.022032226241
16,2003,0
1,2007,0.19715447154
2,2007,0.2619047619
3,2007,0.13530778165
4,2007,0.33594657375
7,2007,0.017421602787
8,2007,0
9,2007,0
13,2007,0.047909407666
16,2007,0.004355400697
1,2011,0.16804180418
2,2011,0.22304730473
3,2011,0.11551155116
4,2011,0.31545654565
7,2011,0.016501650165
8,2011,0.016501650165
9,2011,0
13,2011,0.046754675468
16,2011,0.004675467547
31,2011,0.047579757976
32,2011,0.045929592959
