"party","year","support"
1,1971,0.65704387991
2,1971,0.004618937644
3,1971,0.047344110855
4,1971,0.15935334873
8,1971,0.002309468822
9,1971,0.090069284065
16,1971,0.039260969977
1,1975,0.650793650797
2,1975,0.007936507937
3,1975,0.063492063492
4,1975,0.11607142857
8,1975,0.015873015873
9,1975,0.069444444444
16,1975,0.076388888888
1,1979,0.779190751441
2,1979,0.004624277457
3,1979,0.04161849711
4,1979,0.1225433526
9,1979,0.047398843931
13,1979,0.003468208092
16,1979,0
8,1979,0.001156069364
1,1983,0.65534979423
2,1983,0.004115226337
3,1983,0.075102880658
4,1983,0.13991769547
8,1983,0.018518518519
9,1983,0.053497942387
13,1983,0.053497942387
16,1983,0
1,1987,0.67111111111
2,1987,0.001111111111
3,1987,0.078888888889
4,1987,0.087777777778
8,1987,0.018888888889
9,1987,0.027777777777
13,1987,0.072222222222
16,1987,0.042222222222
1,1991,0.500000000003
2,1991,0
3,1991,0.12139917695
4,1991,0.1450617284
8,1991,0.020576131687
9,1991,0.116255144032
13,1991,0.060699588477
16,1991,0.036008230453
1,1995,0.546296296297
2,1995,0.018518518519
3,1995,0.081018518519
4,1995,0.11689814815
8,1995,0.024305555556
9,1995,0.166666666663
13,1995,0.037037037037
16,1995,0.009259259259
1,1999,0.5
2,1999,0.007058823529
3,1999,0.16
4,1999,0.12941176471
8,1999,0.036470588235
9,1999,0.070588235294
13,1999,0.096470588235
16,1999,0
1,2003,0.43846153846
2,2003,0.030769230769
3,2003,0.19326923077
4,2003,0.15
7,2003,0
8,2003,0.000961538462
9,2003,0.086538461539
13,2003,0.080769230769
16,2003,0.019230769231
1,2007,0.261211644376
2,2007,0.033044846577
3,2007,0.22187254131
4,2007,0.14634146341
7,2007,0.019669551534
8,2007,0.094413847364
9,2007,0.077891424075
13,2007,0.14555468135
16,2007,0
1,2011,0.307219662059
2,2011,0.056835637481
3,2011,0.1113671275
4,2011,0.23655913978
7,2011,0.016129032258
8,2011,0.007680491551
9,2011,0.036098310292
13,2011,0.14362519201
16,2011,0.014592933948
31,2011,0.066820276498
32,2011,0.003072196621
