"party","year","support"
1,1971,0.11321922046
2,1971,0.025434797553
3,1971,0.35189386128
4,1971,0.2372997869
7,1971,0.045438922115
8,1971,0.116312641781
9,1971,0
16,1971,0.110400769918
1,1975,0.16003700278
2,1975,0.018578476719
3,1975,0.30319148936
4,1975,0.22980265187
7,1975,0.091042244835
8,1975,0.065140302189
9,1975,0.003469010176
16,1975,0.128738822079
1,1979,0.14910807135
2,1979,0.02967762579
3,1979,0.37876969842
4,1979,0.27533797296
7,1979,0.055675545956
9,1979,0
16,1979,0.049356051516
8,1979,0.062075033998
1,1983,0.13740646328
2,1983,0.02442233369
3,1983,0.37299564181
4,1983,0.26848121043
7,1983,0.068826576762
8,1983,0.078036345695
9,1983,0
16,1983,0.049831428336
1,1987,0.1234393404
2,1987,0.033529642717
3,1987,0.26383981154
4,1987,0.29093050648
7,1987,0.046643109541
8,1987,0.074126423243
9,1987,0.060541813899
16,1987,0.106949352179
1,1991,0.088059077609
2,1991,0.027936463703
3,1991,0.22028702801
4,1991,0.30883377456
7,1991,0.031210812317
8,1991,0.051623240909
9,1991,0
13,1991,0.061585620733
16,1991,0.210463982169
1,1995,0.0936076119
2,1995,0.04723934602
3,1995,0.23438756366
4,1995,0.28859555079
7,1995,0.059032430984
8,1995,0.036652372018
9,1995,0.0085097829
13,1995,0.049919592603
16,1995,0.182055749124
1,1999,0.13914448269
2,1999,0.058790475522
3,1999,0.19231579687
4,1999,0.38954835991
7,1999,0.089414904825
8,1999,0.020299220341
9,1999,0
13,1999,0.031256584955
16,1999,0.079230174896
1,2003,0.13767385608
2,2003,0.066989182289
3,2003,0.24585097091
4,2003,0.38554054962
7,2003,0.090371564873
8,2003,0.0044345898
9,2003,0.009406705637
13,2003,0.036484579722
16,2003,0.023248001075
1,2007,0.11707430161
2,2007,0.070476411267
3,2007,0.19427379158
4,2007,0.39260461342
7,2007,0.088269386809
8,2007,0.038194041961
9,2007,0
13,2007,0.069201344616
16,2007,0.029906108729
1,2011,0.086421075177
2,2011,0.053651745556
3,2011,0.17359177554
4,2011,0.37620475477
7,2011,0.056061255087
8,2011,0.013171985436
9,2011,0
13,2011,0.070625401585
16,2011,0.021364317841
31,2011,0.050064253587
32,2011,0.098843435425
