"party","year","support"
1,1971,0.39024390244
2,1971,0.008130081301
3,1971,0.010840108401
4,1971,0.59078590786
8,1971,0
9,1971,0
16,1971,0
1,1975,0.3724137931
2,1975,0.010344827586
3,1975,0.068965517241
4,1975,0.53103448276
8,1975,0
9,1975,0
16,1975,0.01724137931
1,1979,0.38176638177
2,1979,0.02849002849
3,1979,0.099715099715
4,1979,0.49002849003
9,1979,0
16,1979,0
8,1979,0
1,1983,0.20205479452
2,1983,0.017123287671
3,1983,0.099315068493
4,1983,0.68150684932
8,1983,0
9,1983,0
16,1983,0
1,1987,0.27011494253
2,1987,0.005747126437
3,1987,0.10344827586
4,1987,0.50287356322
8,1987,0.028735632184
9,1987,0.08908045977
16,1987,0
1,1991,0.18597560976
2,1991,0.039634146341
3,1991,0.10670731707
4,1991,0.51524390244
8,1991,0.057926829268
9,1991,0.094512195122
16,1991,0
1,1995,0.23561643836
2,1995,0.019178082192
3,1995,0.13698630137
4,1995,0.51780821918
8,1995,0.060273972603
9,1995,0.002739726027
13,1995,0.027397260274
16,1995,0
1,1999,0.12730627306
2,1999,0.012915129151
3,1999,0.19188191882
4,1999,0.63653136531
8,1999,0.031365313653
9,1999,0
16,1999,0
1,2003,0.13725490196
2,2003,0.030501089325
3,2003,0.24618736383
4,2003,0.58605664488
8,2003,0
9,2003,0
16,2003,0
1,2007,0.1369047619
2,2007,0.073412698413
3,2007,0.25
4,2007,0.52579365079
8,2007,0.007936507937
9,2007,0
16,2007,0.005952380952
1,2011,0.12157534247
2,2011,0.068493150685
3,2011,0.1404109589
4,2011,0.068493150685
8,2011,0
9,2011,0
13,2011,0.010273972603
16,2011,0.003424657534
31,2011,0.049657534247
32,2011,0.53767123288
