"party","year","support"
1,1971,0.26371063399
2,1971,0.14179094532
3,1971,0.40730078765
4,1971,0.09519811283
7,1971,0.012527821092
8,1971,0.062199298975
9,1971,0
16,1971,0.017272400144
1,1975,0.24574010705
2,1975,0.0755988418
3,1975,0.29659559533
4,1975,0.14637185224
7,1975,0.002904273054
8,1975,0.220821268751
9,1975,0.007265069755
16,1975,0.004702992016
1,1979,0.19853874124
2,1979,0.000774909949
3,1979,0.1737160764
4,1979,0.099673856582
7,1979,0.004956017474
9,1979,0.004257746971
16,1979,0.025750853678
8,1979,0.492331797704
1,1983,0.20352692265
2,1983,0.001427371106
3,1983,0.15993642631
4,1983,0.09405464503
7,1983,0.010507880911
8,1983,0.492017857321
9,1983,0.007794863488
16,1983,0.030734033184
1,1987,0.23021682664
2,1987,0.001694609198
3,1987,0.17796174628
4,1987,0.10213492978
7,1987,0.006458961288
8,1987,0.343311155247
9,1987,0.068895587071
13,1987,0.017446140597
16,1987,0.051880043894
1,1991,0.13219801
2,1991,0.002723875557
3,1991,0.14199045518
4,1991,0.12263067849
7,1991,0.004434739543
8,1991,0.510704155599
9,1991,0.01158209896
13,1991,0.011705911485
16,1991,0.062030075188
1,1995,0.115925204936
2,1995,0.001464468773
3,1995,0.12012215813
4,1995,0.15926990874
7,1995,0.002625328166
8,1995,0.531566445803
9,1995,0.008251031379
13,1995,0.004143375065
16,1995,0.05663207901
1,1999,0.15627100417
2,1999,0.2699959672
3,1999,0.26797956715
4,1999,0.20791324999
7,1999,0.005869964601
8,1999,0.007595106869
9,1999,0
13,1999,0.046534032352
16,1999,0.037841107675
1,2003,0.072445997006
2,2003,0.003379197262
3,2003,0.10143295074
4,2003,0.16570898981
7,2003,0.010536821844
8,2003,0.597604619661
9,2003,0
13,2003,0.022271333856
16,2003,0.026620089828
1,2007,0.15029769887
2,2007,0.089434819146
3,2007,0.45986876218
4,2007,0.18890021277
7,2007,0.024548981745
8,2007,0.002735611221
9,2007,0
13,2007,0.064599760411
16,2007,0.01961415366
1,2011,0.060364725208
2,2011,0.17676904202
3,2011,0.2370713855
4,2011,0.2266328419
7,2011,0.029007506602
8,2011,0.15071427086
9,2011,0.010500925329
13,2011,0.053773055249
16,2011,0.014035890291
31,2011,0.013287309476
32,2011,0.027843047556
