"party","year","support"
1,1971,0.18741228544
2,1971,0.2335096621
3,1971,0.24430530066
4,1971,0.18255424808
8,1971,0
9,1971,0
16,1971,0.152218503725
1,1975,0.12566290062
2,1975,0.23795250173
3,1975,0.25363154254
4,1975,0.18388286834
8,1975,0.06928752594
9,1975,0
16,1975,0.129582660826
1,1979,0.17016317016
2,1979,0.20156314274
3,1979,0.3301796243
4,1979,0.21102426985
9,1979,0
16,1979,0.034965034965
8,1979,0.052104757987
1,1983,0.24893263757
2,1983,0.19022770398
3,1983,0.21287950664
4,1983,0.19165085389
7,1983,0.017196394687
8,1983,0.049098671727
9,1983,0
13,1983,0.065227703985
16,1983,0.024786527514
1,1987,0.23926453144
2,1987,0.19430604982
3,1987,0.20379596679
4,1987,0.17105575326
8,1987,0.045195729537
9,1987,0.001897983393
13,1987,0.09359430605
16,1987,0.050889679715
1,1991,0.22461752434
2,1991,0.13780713955
3,1991,0.16423273064
4,1991,0.21719981456
7,1991,0.019007881317
8,1991,0.041029207232
9,1991,0
13,1991,0.092721372276
16,1991,0.103384330088
1,1995,0.19669398528
2,1995,0.10140297264
3,1995,0.21127934435
4,1995,0.25017363523
7,1995,0.012640644534
8,1995,0.00736213363
9,1995,0
13,1995,0.087789970829
16,1995,0.132657313516
1,1999,0.1717919514
2,1999,0.13971146545
3,1999,0.226841306
4,1999,0.28815489749
7,1999,0.016324981017
8,1999,0.03986332574
9,1999,0
13,1999,0.056188306758
16,1999,0.061123766135
1,2003,0.1431582982
2,2003,0.16059793024
3,2003,0.20467612112
4,2003,0.33652740514
7,2003,0.021847451131
8,2003,0.00421617478
9,2003,0
13,2003,0.084323495592
16,2003,0.044653123802
1,2007,0.16597867217
2,2007,0.1210870313
3,2007,0.17096663227
4,2007,0.37495700034
7,2007,0.026315789474
8,2007,0.007567939456
9,2007,0
13,2007,0.11025111799
16,2007,0.022875816994
1,2011,0.13086614173
2,2011,0.11401574803
3,2011,0.17102362205
4,2011,0.35102362205
7,2011,0.022519685039
8,2011,0
9,2011,0
13,2011,0.077480314961
16,2011,0.014330708661
31,2011,0.05905511811
32,2011,0.05968503937
