"party","year","support"
1,1971,0.25631313131
2,1971,0.36363636364
3,1971,0.2702020202
8,1971,0.10984848485
9,1971,0
16,1971,0
1,1975,0.24772914946
2,1975,0.51940545004
3,1975,0.20726672172
4,1975,0.025598678778
8,1975,0
9,1975,0
16,1975,0
1,1979,0.39700704225
2,1979,0.42517605634
3,1979,0.17781690141
9,1979,0
16,1979,0
8,1979,0
1,1983,0.17842323651
2,1983,0.27468879668
3,1983,0.45975103734
4,1983,0.087136929461
8,1983,0
9,1983,0
16,1983,0
1,1987,0.14751426243
2,1987,0.26324368378
3,1987,0.24205378973
4,1987,0.1271393643
8,1987,0.1988590057
9,1987,0
16,1987,0.021189894051
1,1991,0.24817518248
2,1991,0.28142741281
3,1991,0.20762368208
4,1991,0.11516626115
8,1991,0.14760746148
9,1991,0
16,1991,0
1,1995,0.16317991632
2,1995,0.26527196653
3,1995,0.13974895397
4,1995,0.37405857741
8,1995,0.002510460251
9,1995,0
16,1995,0.055230125523
1,1999,0.11339563863
2,1999,0.27165109034
3,1999,0.094704049844
4,1999,0.50654205607
8,1999,0.013707165109
9,1999,0
16,1999,0
1,2003,0.086599477417
2,2003,0.25195968645
3,2003,0.10526315789
4,2003,0.55617767824
8,2003,0
9,2003,0
16,2003,0
1,2007,0.088489208633
2,2007,0.20287769784
3,2007,0.079856115108
4,2007,0.61402877698
7,2007,0.006115107914
8,2007,0
9,2007,0
13,2007,0.008633093525
16,2007,0
1,2011,0.097737272156
2,2011,0.38623507228
3,2011,0.086109365179
4,2011,0.39063482087
7,2011,0.004714016342
8,2011,0.011313639221
9,2011,0
13,2011,0.008799497172
16,2011,0
32,2011,0.014456316782
