"party","year","support"
1,1971,0.56164383562
3,1971,0.43835616438
8,1971,0
9,1971,0
16,1971,0
1,1975,0.40983606557
2,1975,0.1564828614
3,1975,0.43368107303
8,1975,0
9,1975,0
16,1975,0
1,1979,0
9,1979,0
16,1979,0
8,1979,0
1,1983,0.3598183882
2,1983,0.13053348468
3,1983,0.28036322361
8,1983,0.22928490352
9,1983,0
16,1983,0
1,1987,0
8,1987,0
9,1987,0
16,1987,0
1,1991,0.40344403444
2,1991,0.18327183272
8,1991,0.28536285363
9,1991,0
16,1991,0.12792127921
1,1995,0.41573033708
2,1995,0.095505617978
3,1995,0.16573033708
4,1995,0.25093632959
8,1995,0.000936329588
9,1995,0
16,1995,0.071161048689
1,1999,0.33928571429
3,1999,0.2593537415
4,1999,0.40136054422
8,1999,0
9,1999,0
16,1999,0
1,2003,0.41920731707
3,2003,0.13262195122
4,2003,0.44207317073
8,2003,0.006097560976
9,2003,0
16,2003,0
1,2007,0.71529411765
8,2007,0.28470588235
9,2007,0
16,2007,0
1,2011,0.48769230769
2,2011,0.092307692308
4,2011,0.36461538462
8,2011,0.007692307692
9,2011,0
13,2011,0.047692307692
16,2011,0
